Value,Status,Product,Call Sign MMSI: Last Modified Date
M3ECC,Reserved,,12/08/2016
G0ECD,Reserved,,02/08/2016
G3ECH,Reserved,,12/08/2016
21ECJ,Reserved,,12/08/2016
M0ECN,Reserved,,02/08/2016
G0ECR,Reserved,,02/08/2016
G7ECR,Reserved,,02/08/2016
M3ECR,Reserved,,02/08/2016
G4ECV,Reserved,,12/08/2016
G6EDE,Reserved,,02/08/2016
M1EDJ,Reserved,,12/08/2016
M1EDK,Reserved,,02/08/2016
G4EDP,Reserved,,12/08/2016
M3EDR,Reserved,,12/08/2016
G3EDT,Reserved,,02/08/2016
G3EDV,Reserved,,12/08/2016
M3EDX,Reserved,,12/08/2016
M3EEI,Reserved,,12/08/2016
M3EEK,Reserved,,12/08/2016
G4EEO,Reserved,,12/08/2016
G3EEQ,Reserved,,02/08/2016
M1EES,Reserved,,12/08/2016
M3EEU,Reserved,,12/08/2016
M3EEV,Reserved,,02/08/2016
21EEZ,Reserved,,12/08/2016
G1EFA,Reserved,,12/08/2016
M1EFA,Reserved,,12/08/2016
M3EFD,Reserved,,02/08/2016
20EFE,Reserved,,13/01/2017
M3EFH,Reserved,,12/08/2016
G3EFI,Reserved,,02/08/2016
G4EFK,Reserved,,12/08/2016
G7EFM,Reserved,,12/08/2016
M3EFN,Reserved,,12/08/2016
M1EFO,Reserved,,12/08/2016
G3EFP,Reserved,,02/08/2016
G4EFP,Reserved,,12/08/2016
G6EFR,Reserved,,02/08/2016
M3EFR,Reserved,,12/08/2016
G0EFV,Reserved,,02/08/2016
G3EFY,Reserved,,12/08/2016
G4EFZ,Reserved,,02/08/2016
G0EGB,Reserved,,02/08/2016
M1EGB,Reserved,,12/08/2016
21EGH,Reserved,,12/08/2016
M3EGH,Reserved,,12/08/2016
M3EGL,Reserved,,12/08/2016
21EGO,Reserved,,12/08/2016
G1EGO,Reserved,,12/08/2016
20EGT,Reserved,,19/03/2017
21EGY,Reserved,,12/08/2016
21EHA,Reserved,,12/08/2016
M3EHB,Reserved,,12/08/2016
G8EHG,Reserved,,02/08/2016
M3EHG,Reserved,,02/08/2016
21EHI,Reserved,,12/08/2016
M3EHL,Reserved,,02/08/2016
M3EHR,Reserved,,12/08/2016
21EHS,Reserved,,12/08/2016
M0EIA,Reserved,,12/08/2016
G6EID,Reserved,,12/08/2016
M3EID,Reserved,,12/08/2016
M3EIF,Reserved,,02/08/2016
M3EIG,Reserved,,02/08/2016
M3EIH,Reserved,,02/08/2016
M3EIU,Reserved,,12/08/2016
G3EIX,Reserved,,12/08/2016
G3EJD,Reserved,,12/08/2016
M3EJD,Reserved,,12/08/2016
G0EJH,Reserved,,02/08/2016
G1EJH,Reserved,,12/08/2016
G0EJJ,Reserved,,12/08/2016
G1LUM,Reserved,,02/08/2016
G7LUQ,Reserved,,12/08/2016
G1LUR,Reserved,,02/08/2016
M3LUS,Reserved,,02/08/2016
M3LUX,Reserved,,02/08/2016
G3LUY,Reserved,,02/08/2016
M3LUY,Reserved,,02/08/2016
M3LVC,Reserved,,12/08/2016
M3LVD,Reserved,,02/08/2016
G6LVE,Reserved,,02/08/2016
M3LVI,Reserved,,02/08/2016
G4LVT,Reserved,,12/08/2016
G0LWA,Reserved,,02/08/2016
G6LWH,Reserved,,02/08/2016
G3LWI,Reserved,,12/08/2016
G0LWP,Reserved,,02/08/2016
M3LWR,Reserved,,02/08/2016
G4LWT,Reserved,,02/08/2016
M3LXD,Reserved,,02/08/2016
M6LXD,Reserved,,02/08/2016
G0LXH,Reserved,,02/08/2016
G1LXN,Reserved,,12/08/2016
G7LXO,Reserved,,12/08/2016
G1LXQ,Reserved,,02/08/2016
M3LXT,Reserved,,02/08/2016
G8LXV,Reserved,,12/08/2016
G4LYA,Reserved,,02/08/2016
M3LYE,Reserved,,02/08/2016
20LYI,Reserved,,02/08/2016
M3LYI,Reserved,,02/08/2016
G4LYK,Reserved,,02/08/2016
M3LYM,Reserved,,12/08/2016
G1LYO,Reserved,,02/08/2016
G0LYS,Reserved,,02/08/2016
G3LYV,Reserved,,02/08/2016
G8LZA,Reserved,,02/08/2016
G3LZE,Reserved,,02/08/2016
M3LZH,Reserved,,02/08/2016
G3LZK,Reserved,,02/08/2016
G0LZQ,Reserved,,12/08/2016
G3LZT,Reserved,,02/08/2016
G7MAD,Reserved,,12/08/2016
M5MAD,Reserved,,12/08/2016
G0DXN,Reserved,,02/08/2016
M3DXO,Reserved,,02/08/2016
21DXP,Reserved,,02/08/2016
G3DXS,Reserved,,02/08/2016
M3DXS,Reserved,,02/08/2016
M3DXT,Reserved,,12/08/2016
M3DYA,Reserved,,12/08/2016
M3DYB,Reserved,,12/08/2016
M0DYC,Reserved,,02/08/2016
21DYF,Reserved,,02/08/2016
21DYG,Reserved,,12/08/2016
21DYM,Reserved,,12/08/2016
G2DYM,Reserved,,02/08/2016
M3DYM,Reserved,,12/08/2016
G6DYP,Reserved,,02/08/2016
M3DYQ,Reserved,,02/08/2016
G0DYT,Reserved,,02/08/2016
M0DYT,Reserved,,02/08/2016
M3DYV,Reserved,,02/08/2016
M3DYW,Reserved,,02/08/2016
G4DZA,Reserved,,12/08/2016
M3DZA,Reserved,,12/08/2016
M3DZB,Reserved,,02/08/2016
M0DZE,Reserved,,12/08/2016
M3DZF,Reserved,,12/08/2016
G1DZH,Reserved,,12/08/2016
G7DZP,Reserved,,12/08/2016
M3DZP,Reserved,,12/08/2016
M3DZS,Reserved,,12/08/2016
M3DZU,Reserved,,12/08/2016
G3DZW,Reserved,,12/08/2016
M1DZX,Reserved,,12/08/2016
M3DZX,Reserved,,02/08/2016
M3DZZ,Reserved,,02/08/2016
M3EAA,Reserved,,12/08/2016
M3EAH,Reserved,,02/08/2016
G4EAI,Reserved,,12/08/2016
G3EAK,Reserved,,02/08/2016
M3EAK,Reserved,,12/08/2016
21EAP,Reserved,,12/08/2016
M1EAP,Reserved,,12/08/2016
M1EAQ,Reserved,,02/08/2016
G3EAT,Reserved,,12/08/2016
20MAE,Reserved,,02/08/2016
G4MAE,Reserved,,12/08/2016
M6MAF,Reserved,,02/08/2016
G7MAI,Reserved,,12/08/2016
G0MAM,Reserved,,02/08/2016
20MAS,Reserved,,02/08/2016
G0MAW,Reserved,,02/08/2016
G1MAZ,Reserved,,12/08/2016
M3MBA,Reserved,,12/08/2016
G6MBG,Reserved,,02/08/2016
G0MBH,Reserved,,02/08/2016
M3MBJ,Reserved,,12/08/2016
M0MBL,Reserved,,02/08/2016
20MBM,Reserved,,02/08/2016
M6MBN,Reserved,,02/08/2016
G4MBO,Reserved,,12/08/2016
M3MBT,Reserved,,12/08/2016
M3MBU,Reserved,,02/08/2016
G7MBV,Reserved,,12/08/2016
G0MBX,Reserved,,02/08/2016
M3MBX,Reserved,,02/08/2016
M3MBY,Reserved,,02/08/2016
G0MCB,Reserved,,12/08/2016
M5MCB,Reserved,,02/08/2016
20MCF,Reserved,,02/08/2016
20MCI,Reserved,,02/08/2016
G4MCI,Reserved,,02/08/2016
G8MCL,Reserved,,02/08/2016
M3MCL,Reserved,,12/08/2016
M0MCM,Reserved,,02/08/2016
20MCR,Reserved,,02/08/2016
M0MCS,Reserved,,02/08/2016
M3MCT,Reserved,,12/08/2016
G8MCU,Reserved,,02/08/2016
G3MCW,Reserved,,02/08/2016
G7MCY,Reserved,,12/08/2016
M3MCY,Reserved,,12/08/2016
G6MDB,Reserved,,02/08/2016
M3MDC,Reserved,,12/08/2016
M0MDF,Reserved,,02/08/2016
M3MDJ,Reserved,,02/08/2016
G3MDL,Reserved,,02/08/2016
20MDO,Reserved,,12/08/2016
M3EJJ,Reserved,,12/08/2016
M3EJK,Reserved,,02/08/2016
G0EJL,Reserved,,12/08/2016
G8EJN,Allocated,,17/04/2018
M1EJN,Reserved,,12/08/2016
M3EJO,Reserved,,12/08/2016
G3EJP,Reserved,,02/08/2016
M3EJS,Reserved,,02/08/2016
M1EJT,Reserved,,02/08/2016
20KLP,Reserved,,02/08/2016
M6KLP,Reserved,,13/09/2017
G6KLR,Reserved,,02/08/2016
M3KLV,Allocated,,22/01/2020
M3KLZ,Reserved,,12/08/2016
G0KMD,Reserved,,02/08/2016
G8KMD,Reserved,,02/08/2016
M3KMD,Reserved,,12/08/2016
M3KME,Reserved,,02/08/2016
M3KMF,Reserved,,02/08/2016
G0KMG,Reserved,,12/08/2016
M3KMK,Reserved,,02/08/2016
G7KMN,Reserved,,02/08/2016
G3KMP,Reserved,,02/08/2016
M3KMR,Reserved,,12/08/2016
M3KMY,Reserved,,12/08/2016
20KND,Reserved,,02/08/2016
M3KND,Reserved,,12/08/2016
M3KNH,Reserved,,02/08/2016
20KNI,Reserved,,02/08/2016
G4KNJ,Reserved,,02/08/2016
M3KNJ,Reserved,,02/08/2016
M3KNM,Reserved,,12/08/2016
20KNN,Reserved,,24/09/2016
M3KNO,Reserved,,12/08/2016
M3KNP,Reserved,,02/08/2016
M6KNT,Reserved,,02/08/2016
G0KNU,Reserved,,02/08/2016
G8KNX,Reserved,,02/08/2016
G0KOG,Reserved,,02/08/2016
M3KOG,Reserved,,02/08/2016
M3KOI,Reserved,,02/08/2016
M3KOM,Reserved,,12/08/2016
G7KOO,Reserved,,02/08/2016
20LOU,Reserved,,22/08/2016
M3LOU,Reserved,,02/08/2016
G0LOX,Reserved,,12/08/2016
G6LOY,Reserved,,12/08/2016
20LOZ,Reserved,,02/08/2016
G3LPA,Reserved,,12/08/2016
M3LPA,Reserved,,12/08/2016
M3LPH,Allocated,,23/11/2020
G0LPK,Reserved,,12/08/2016
M3LPL,Reserved,,12/08/2016
M6LPR,Reserved,,22/11/2017
G4LPV,Reserved,,02/08/2016
G4LQO,Reserved,,12/08/2016
G7LQX,Reserved,,12/08/2016
M3LQZ,Reserved,,02/08/2016
M3LRG,Reserved,,02/08/2016
M3LRH,Reserved,,02/08/2016
G0LRQ,Reserved,,02/08/2016
M3LRQ,Reserved,,02/08/2016
20LRS,Allocated,,15/06/2020
M3LRT,Reserved,,12/08/2016
M3LRY,Reserved,,02/08/2016
G4LRZ,Reserved,,02/08/2016
20LSA,Reserved,,02/08/2016
M0LSD,Reserved,,02/08/2016
M3LSG,Allocated,,19/12/2022
M3LSI,Reserved,,12/08/2016
G0LSN,Reserved,,12/08/2016
M0LSR,Reserved,,02/08/2016
M3LSV,Reserved,,02/08/2016
G3LSY,Reserved,,12/08/2016
G3LTB,Reserved,,02/08/2016
M3LTB,Reserved,,02/08/2016
21LTD,Reserved,,02/08/2016
M3LTI,Reserved,,02/08/2016
20LTK,Reserved,,02/08/2016
G8LTK,Reserved,,02/08/2016
M6LTK,Reserved,,02/08/2016
G0LTQ,Reserved,,02/08/2016
G4LTU,Reserved,,12/08/2016
G3LTW,Reserved,,02/08/2016
G0LTY,Reserved,,12/08/2016
G8LUB,Reserved,,02/08/2016
M3KOP,Reserved,,02/08/2016
G4KOS,Reserved,,02/08/2016
M3KOW,Reserved,,02/08/2016
M3KOX,Reserved,,12/08/2016
M3KOZ,Reserved,,12/08/2016
M3KPD,Reserved,,12/08/2016
M3KPE,Reserved,,02/08/2016
G6KPI,Reserved,,12/08/2016
M3KPI,Reserved,,02/08/2016
M3KPJ,Reserved,,02/08/2016
M3KPK,Reserved,,02/08/2016
G7KPL,Reserved,,12/08/2016
G4KPO,Reserved,,02/08/2016
M3KPP,Reserved,,02/08/2016
G6KPR,Reserved,,02/08/2016
M3KPT,Reserved,,02/08/2016
G7KPV,Reserved,,12/08/2016
G4KPY,Reserved,,02/08/2016
G6KPY,Reserved,,02/08/2016
G3KQB,Allocated,,27/04/2018
20KQD,Reserved,,02/08/2016
G6KQF,Reserved,,02/08/2016
M3KQG,Reserved,,02/08/2016
G7KQK,Allocated,,30/12/2020
M3KQL,Reserved,,12/08/2016
M3KQM,Reserved,,02/08/2016
M3KQO,Reserved,,02/08/2016
M3KQV,Reserved,,12/08/2016
M3KQX,Reserved,,02/08/2016
M3KRC,Reserved,,02/08/2016
G3KRG,Reserved,,02/08/2016
M3KRI,Reserved,,12/08/2016
M3KRK,Reserved,,02/08/2016
G4KRL,Reserved,,02/08/2016
G1KRN,Reserved,,02/08/2016
G1KRY,Reserved,,12/08/2016
M3KSD,Reserved,,12/08/2016
G0KSF,Reserved,,02/08/2016
M3KSJ,Reserved,,02/08/2016
G0KSK,Reserved,,02/08/2016
M3KSM,Reserved,,02/08/2016
M3KSO,Reserved,,02/08/2016
G1KSQ,Reserved,,02/08/2016
M6MDO,Reserved,,02/08/2016
G3MDP,Reserved,,02/08/2016
M0MDS,Allocated,,23/11/2020
G3MDT,Reserved,,12/08/2016
G6MEE,Reserved,,02/08/2016
G4MEG,Reserved,,02/08/2016
M6MEG,Reserved,,02/08/2016
M1MEL,Reserved,,02/08/2016
G3MES,Reserved,,12/08/2016
G4MEY,Reserved,,02/08/2016
G7MEY,Reserved,,02/08/2016
M3KIB,Reserved,,02/08/2016
G1KIC,Reserved,,02/08/2016
G4KID,Reserved,,12/08/2016
M3KID,Reserved,,02/08/2016
M3KIE,Reserved,,02/08/2016
M3KIF,Reserved,,12/08/2016
G0KIH,Reserved,,02/08/2016
G7KIM,Allocated,,19/06/2022
G3KIN,Reserved,,02/08/2016
M0KIP,Reserved,,29/01/2021
M3KIP,Reserved,,02/08/2016
M3KIS,Allocated,,07/02/2022
M3KIY,Reserved,,02/08/2016
G0KJA,Reserved,,12/08/2016
G7KJL,Reserved,,12/08/2016
M3KJL,Reserved,,02/08/2016
G6KJO,Reserved,,02/08/2016
G3KJP,Reserved,,02/08/2016
G0KJQ,Reserved,,12/08/2016
G6KJQ,Reserved,,02/08/2016
M3KJQ,Reserved,,12/08/2016
G3KJT,Reserved,,12/08/2016
M3KJT,Reserved,,02/08/2016
M3KJU,Reserved,,02/08/2016
M6KKB,Reserved,,02/08/2016
G1KKC,Reserved,,02/08/2016
M3KKC,Reserved,,12/08/2016
G4KKD,Reserved,,12/08/2016
G7KKE,Reserved,,12/08/2016
M3KKH,Reserved,,02/08/2016
G7KKJ,Allocated,,20/08/2021
G4KKM,Reserved,,12/08/2016
M3KKM,Reserved,,12/08/2016
G3KKQ,Reserved,,12/08/2016
G1KKT,Reserved,,02/08/2016
G4KKW,Reserved,,12/08/2016
20KLH,Reserved,,21/12/2017
G8KLH,Reserved,,12/08/2016
M3KLH,Reserved,,02/08/2016
20KLJ,Reserved,,21/12/2017
G6KLK,Reserved,,12/08/2016
M3KLK,Reserved,,12/08/2016
G6KLM,Reserved,,12/08/2016
G0SNR,Reserved,,02/08/2016
G8SNT,Reserved,,02/08/2016
M3SOA,Reserved,,12/08/2016
M3SOC,Allocated,,16/04/2019
M3SOE,Reserved,,02/08/2016
G8SOG,Reserved,,02/08/2016
G7SOK,Reserved,,12/08/2016
M1SOM,Reserved,,02/08/2016
M3SON,Reserved,,02/08/2016
G3SOX,Reserved,,02/08/2016
G4SPB,Reserved,,02/08/2016
G7SPD,Reserved,,12/08/2016
M0SPT,Reserved,,02/08/2016
G3SPU,Reserved,,02/08/2016
20SPY,Reserved,,02/08/2016
G8SQC,Reserved,,02/08/2016
G7SQP,Reserved,,12/08/2016
G4SQR,Reserved,,12/08/2016
M3SQY,Reserved,,02/08/2016
20SRA,Reserved,,20/04/2022
G0SRA,Reserved,,12/08/2016
M3VNJ,Reserved,,02/08/2016
G0VNX,Reserved,,02/08/2016
G4VNY,Reserved,,02/08/2016
G7VNZ,Reserved,,02/08/2016
G6VOC,Reserved,,02/08/2016
M3VOC,Reserved,,02/08/2016
G6VOG,Reserved,,02/08/2016
G1VOI,Reserved,,12/08/2016
G6VOI,Reserved,,02/08/2016
G4VOO,Reserved,,12/08/2016
G0VOP,Reserved,,12/08/2016
20VOR,Reserved,,02/08/2016
G3VOR,Reserved,,12/08/2016
G8VOT,Reserved,,02/08/2016
G7VOZ,Allocated,,14/01/2021
20VPE,Reserved,,02/08/2016
M6VPG,Reserved,,19/10/2017
M3VPS,Reserved,,12/08/2016
G7VPV,Reserved,,12/08/2016
G4VQB,Reserved,,12/08/2016
G0VQC,Reserved,,02/08/2016
G3VQD,Reserved,,02/08/2016
M3VQE,Reserved,,02/08/2016
G3VQJ,Reserved,,02/08/2016
G7VQK,Reserved,,02/08/2016
M3VQM,Reserved,,02/08/2016
G4VQX,Reserved,,02/08/2016
G6VQX,Allocated,,20/01/2022
G7VQY,Reserved,,12/08/2016
G8VQY,Reserved,,02/08/2016
M0VRB,Reserved,,02/08/2016
G4VRI,Reserved,,02/08/2016
G8VRO,Reserved,,02/08/2016
M3VRS,Allocated,,16/09/2022
G7VRW,Reserved,,12/08/2016
M3VSE,Reserved,,02/08/2016
M3VSI,Reserved,,02/08/2016
M3VSJ,Reserved,,02/08/2016
M3VSK,Reserved,,02/08/2016
G6VSM,Allocated,,11/01/2019
G0VSQ,Reserved,,02/08/2016
G0VTE,Reserved,,12/08/2016
G4VTL,Reserved,,02/08/2016
G3VTP,Reserved,,02/08/2016
G4VTS,Reserved,,12/08/2016
M3VTU,Reserved,,12/08/2016
G7VTY,Reserved,,12/08/2016
G1VUA,Reserved,,12/08/2016
G4VUC,Reserved,,02/08/2016
G1VUI,Reserved,,02/08/2016
G6VUK,Reserved,,02/08/2016
G1VUQ,Reserved,,02/08/2016
G0VUU,Reserved,,02/08/2016
M3VUU,Reserved,,02/08/2016
G6VUY,Reserved,,12/08/2016
G4VVA,Reserved,,02/08/2016
G3VVI,Reserved,,12/08/2016
M3VVN,Reserved,,02/08/2016
G3VVO,Reserved,,02/08/2016
G4VVO,Reserved,,02/08/2016
M3VVT,Reserved,,02/08/2016
M3VVU,Reserved,,02/08/2016
M3VWC,Reserved,,02/08/2016
G0VWK,Reserved,,12/08/2016
G4VWK,Reserved,,12/08/2016
M3VJB,Reserved,,02/08/2016
20VJF,Reserved,,02/08/2016
M3VJF,Reserved,,12/08/2016
G3VJK,Reserved,,02/08/2016
M3VJK,Reserved,,02/08/2016
G0VJL,Reserved,,02/08/2016
G1VJM,Reserved,,12/08/2016
G6VJN,Reserved,,02/08/2016
G3VJP,Reserved,,12/08/2016
G7VJW,Reserved,,12/08/2016
G7VKC,Reserved,,12/08/2016
M3VKG,Reserved,,02/08/2016
G0VKK,Reserved,,12/08/2016
M3VKL,Reserved,,02/08/2016
G3VKO,Reserved,,02/08/2016
G7VKO,Reserved,,02/08/2016
G3VKX,Reserved,,02/08/2016
M3VKY,Reserved,,02/08/2016
G0VLA,Reserved,,12/08/2016
M3VLA,Reserved,,02/08/2016
M3VLD,Reserved,,02/08/2016
G3VLE,Reserved,,02/08/2016
M3VLF,Reserved,,02/08/2016
M3VLM,Reserved,,02/08/2016
G8VLN,Reserved,,02/08/2016
G7VLQ,Reserved,,12/08/2016
G3VLU,Reserved,,02/08/2016
M3VLU,Reserved,,12/08/2016
G7VLX,Reserved,,12/08/2016
G0VLZ,Reserved,,02/08/2016
G3VMD,Reserved,,02/08/2016
G6VMD,Reserved,,02/08/2016
G7VMH,Reserved,,02/08/2016
G7VMJ,Reserved,,12/08/2016
G3VML,Reserved,,02/08/2016
G3VMO,Reserved,,02/08/2016
G4VMP,Reserved,,12/08/2016
M3VMR,Reserved,,02/08/2016
M3VMT,Reserved,,02/08/2016
G4VMV,Reserved,,02/08/2016
G0VMY,Reserved,,02/08/2016
G7VNH,Reserved,,12/08/2016
G4VNI,Reserved,,12/08/2016
M3UXB,Reserved,,02/08/2016
G4UXE,Reserved,,02/08/2016
G3UXF,Reserved,,12/08/2016
G4UXF,Reserved,,02/08/2016
G3UXL,Reserved,,12/08/2016
G6UXL,Reserved,,02/08/2016
G7UXT,Reserved,,12/08/2016
G0UXZ,Allocated,,15/05/2017
G7UYE,Reserved,,12/08/2016
M3UYE,Reserved,,02/08/2016
G8UYH,Reserved,,12/08/2016
G6UYI,Reserved,,19/12/2022
G0UYJ,Reserved,,12/08/2016
G7UYK,Reserved,,12/08/2016
G1UYL,Reserved,,12/08/2016
M3UYP,Reserved,,02/08/2016
M3UYT,Reserved,,02/08/2016
G7UZE,Reserved,,12/08/2016
M3UZF,Reserved,,02/08/2016
G0UZM,Reserved,,12/08/2016
M3UZM,Reserved,,02/08/2016
G4UZP,Reserved,,02/08/2016
G8UZU,Reserved,,12/08/2016
G4UZW,Reserved,,21/12/2022
M3VAA,Reserved,,02/08/2016
M3VAB,Reserved,,12/08/2016
20VAH,Reserved,,02/08/2016
M3VAK,Reserved,,12/08/2016
G7VAR,Reserved,,12/08/2016
M3VAU,Reserved,,02/08/2016
M3VAX,Reserved,,12/08/2016
G7VBA,Reserved,,12/08/2016
G0VBD,Reserved,,02/08/2016
G0VBF,Reserved,,02/08/2016
G6VBO,Reserved,,12/08/2016
G1VBT,Reserved,,12/08/2016
G3VBW,Reserved,,02/08/2016
G1VCB,Reserved,,02/08/2016
M6VCD,Reserved,,02/08/2016
M3VCE,Reserved,,12/08/2016
M6VCE,Reserved,,02/08/2016
M0VCG,Reserved,,02/08/2016
G3VCP,Allocated,,26/05/2017
20BFW,Reserved,,02/08/2016
G7BGE,Reserved,,02/08/2016
M3BGF,Reserved,,12/08/2016
M3BGI,Reserved,,12/08/2016
M0BGJ,Reserved,,12/08/2016
20BGK,Reserved,,02/08/2016
M3BGK,Reserved,,12/08/2016
20BGN,Reserved,,02/08/2016
G7BGP,Reserved,,12/08/2016
M3BGQ,Reserved,,02/08/2016
M3BGR,Reserved,,12/08/2016
20BGU,Reserved,,02/08/2016
M0BGX,Reserved,,02/08/2016
20BGY,Reserved,,02/08/2016
M0BGY,Reserved,,02/08/2016
G4BHB,Reserved,,02/08/2016
G8BHD,Reserved,,02/08/2016
M0BHD,Reserved,,12/08/2016
20BHF,Reserved,,02/08/2016
M1BHF,Reserved,,12/08/2016
M3BHF,Reserved,,12/08/2016
M1BHJ,Reserved,,12/08/2016
M3BHL,Reserved,,12/08/2016
G2BHQ,Reserved,,02/08/2016
G3BHW,Reserved,,02/08/2016
M3BHW,Reserved,,02/08/2016
G0BHY,Allocated,,07/06/2020
21BHZ,Reserved,,12/08/2016
G4BHZ,Reserved,,12/08/2016
M0BHZ,Reserved,,12/08/2016
M3BHZ,Reserved,,12/08/2016
20BIA,Allocated,,02/11/2022
M3BIA,Reserved,,02/08/2016
G4BIB,Reserved,,02/08/2016
M0BIB,Reserved,,12/08/2016
G0BID,Reserved,,02/08/2016
20VCS,Reserved,,02/08/2016
G3VCU,Allocated,,26/09/2017
G4VCW,Reserved,,12/08/2016
G0VDC,Reserved,,12/08/2016
M3VDD,Reserved,,12/08/2016
G7VDE,Reserved,,12/08/2016
M3VDG,Reserved,,02/08/2016
G0VDL,Reserved,,12/08/2016
M3VDM,Reserved,,02/08/2016
G4VDY,Reserved,,02/08/2016
G4VEJ,Reserved,,02/08/2016
G7VEK,Reserved,,12/08/2016
M3VEK,Reserved,,02/08/2016
21VER,Reserved,,02/08/2016
21VES,Reserved,,02/08/2016
G0VES,Reserved,,12/08/2016
G1VEU,Reserved,,12/08/2016
G8VFE,Reserved,,02/08/2016
G4VFF,Reserved,,02/08/2016
G7VFF,Reserved,,12/08/2016
G1VFI,Reserved,,12/08/2016
G0VFQ,Reserved,,12/08/2016
G4VFV,Reserved,,12/08/2016
M3VFY,Reserved,,12/08/2016
M3VGA,Reserved,,12/08/2016
G1VGC,Reserved,,12/08/2016
G7VGD,Reserved,,02/08/2016
M3VGD,Reserved,,12/08/2016
G4VGG,Reserved,,02/08/2016
M3VGG,Reserved,,02/08/2016
G1VGH,Reserved,,12/08/2016
G3VGI,Reserved,,12/08/2016
G6VGL,Reserved,,02/08/2016
M3VGM,Reserved,,02/08/2016
G3VGN,Reserved,,12/08/2016
20VGS,Reserved,,27/05/2022
M3VGW,Reserved,,02/08/2016
G3VHC,Reserved,,12/08/2016
G0VHE,Reserved,,12/08/2016
G7VHE,Reserved,,02/08/2016
G1VHM,Reserved,,12/08/2016
M3VHN,Reserved,,02/08/2016
G0VHP,Reserved,,02/08/2016
20ELV,Reserved,,27/09/2017
G8ELX,Reserved,,02/08/2016
20ELY,Reserved,,28/09/2017
G3ELY,Reserved,,12/08/2016
21ELZ,Reserved,,12/08/2016
M3EML,Reserved,,12/08/2016
G0EMN,Reserved,,12/08/2016
21EMP,Reserved,,12/08/2016
20EMV,Reserved,,02/08/2016
M3EMV,Reserved,,12/08/2016
M0ENC,Reserved,,12/08/2016
M1END,Reserved,,12/08/2016
G4ENG,Reserved,,08/09/2022
M3ENH,Reserved,,12/08/2016
M3ENI,Reserved,,02/08/2016
M3ENK,Reserved,,12/08/2016
G6ENM,Reserved,,12/08/2016
M3ENM,Reserved,,12/08/2016
M1ENP,Reserved,,02/08/2016
21ENR,Reserved,,12/08/2016
G4ENV,Reserved,,02/08/2016
G3ENX,Reserved,,12/08/2016
M3ENZ,Reserved,,02/08/2016
M3EOC,Reserved,,12/08/2016
M1EOF,Reserved,,02/08/2016
M3EOF,Reserved,,12/08/2016
M3EOM,Reserved,,02/08/2016
21EON,Reserved,,12/08/2016
M3EON,Reserved,,12/08/2016
G1EOU,Reserved,,12/08/2016
M3EOV,Reserved,,12/08/2016
G6EOX,Reserved,,02/08/2016
G8EPB,Reserved,,02/08/2016
G7EPF,Reserved,,02/08/2016
21EPH,Reserved,,12/08/2016
M1EPH,Allocated,,06/11/2019
M3EPI,Reserved,,12/08/2016
G0EPJ,Reserved,,12/08/2016
G0EPM,Reserved,,12/08/2016
20BIE,Reserved,,02/08/2016
20BIH,Reserved,,02/08/2016
G4BIH,Reserved,,02/08/2016
M3BIH,Reserved,,12/08/2016
M3BII,Reserved,,02/08/2016
G8BIO,Reserved,,02/08/2016
M3BIP,Reserved,,02/08/2016
M3BIQ,Reserved,,02/08/2016
20BIW,Reserved,,02/08/2016
G1BJB,Reserved,,02/08/2016
M0BJB,Reserved,,12/08/2016
G4BJE,Reserved,,02/08/2016
20BJH,Reserved,,02/08/2016
20BJI,Reserved,,02/08/2016
G0BJJ,Reserved,,02/08/2016
M3BJK,Reserved,,02/08/2016
21BJM,Reserved,,12/08/2016
21BJR,Reserved,,12/08/2016
G3BJS,Reserved,,12/08/2016
G2BJW,Reserved,,02/08/2016
20BJZ,Reserved,,02/08/2016
M3BKD,Reserved,,12/08/2016
20BKG,Reserved,,12/08/2016
M3BKK,Reserved,,02/08/2016
G3BKN,Reserved,,02/08/2016
M3BKN,Reserved,,12/08/2016
G4BKP,Reserved,,02/08/2016
M3BKP,Reserved,,12/08/2016
G6BKQ,Reserved,,12/08/2016
M3BKQ,Reserved,,02/08/2016
M3BKS,Reserved,,12/08/2016
M0BKU,Reserved,,12/08/2016
G4BKW,Reserved,,02/08/2016
M3BKW,Reserved,,12/08/2016
21BKX,Reserved,,12/08/2016
G8BKX,Reserved,,12/08/2016
M1BKX,Reserved,,12/08/2016
M0BKY,Reserved,,02/08/2016
G8BLC,Reserved,,02/08/2016
M0BLC,Reserved,,02/08/2016
M3BLI,Reserved,,12/08/2016
M3BLK,Reserved,,12/08/2016
20BLM,Reserved,,02/08/2016
G3UQS,Reserved,,02/08/2016
G3UQT,Reserved,,02/08/2016
G4UQV,Reserved,,02/08/2016
G6UQW,Reserved,,12/08/2016
G1URL,Reserved,,12/08/2016
M3URN,Reserved,,02/08/2016
G4URO,Reserved,,02/08/2016
G4URY,Reserved,,02/08/2016
M0USD,Reserved,,03/03/2022
G8USF,Reserved,,12/08/2016
G4USL,Reserved,,12/08/2016
M3USM,Reserved,,02/08/2016
G3USP,Reserved,,02/08/2016
21UST,Reserved,,02/08/2016
G8USU,Reserved,,02/08/2016
M3USU,Reserved,,02/08/2016
G8USV,Reserved,,02/08/2016
G4USY,Reserved,,02/08/2016
G6UTO,Allocated,,16/01/2018
G7UTV,Reserved,,12/08/2016
