callsign,status,licence_class
G0IQV,Reserved,Amateur Full Radio Licence
G0IQW,Reserved,Amateur Full Radio Licence
G0IQX,Allocated,Amateur Full Radio Licence
G0IQY,Reserved,
G0IQZ,Allocated,Amateur Full Radio Licence
G0IRA,Forbidden,
G0IRB,Reserved,
G0IRC,Allocated,Amateur Full Radio Licence
G0IRD,Reserved,Amateur Full Radio Licence
G0IRF,Reserved,
G0IRG,Allocated,Amateur Full Radio Licence
G0IRH,Allocated,Amateur Full Radio Licence
G0IRI,Allocated,Amateur Full Radio Licence
G0IRJ,Allocated,Amateur Full Radio Licence
G0IRK,Allocated,Amateur Full Radio Licence
G0IRL,Reserved,Amateur Full Radio Licence
G0IRM,Allocated,Amateur Full Radio Licence
G0IRN,Allocated,Amateur Full Radio Licence
G0IRO,Allocated,Amateur Full Radio Licence
G0IRP,Allocated,Amateur Full Radio Licence
G0IRQ,Allocated,Amateur Full Radio Licence
G0IRR,Reserved,
G0IRS,Reserved,
G0IRT,Allocated,Amateur Full Radio Licence
G0IRU,Reserved,
G0IRV,Allocated,Amateur Full Radio Licence
G0IRW,Allocated,Amateur Full Radio Licence
G0IRX,Reserved,
G0IRY,Allocated,Amateur Full Radio Licence
G0IRZ,Allocated,Amateur Full Radio Licence
G0ISA,Allocated,Amateur Full Radio Licence
G0ISB,Reserved,
G0ISC,Allocated,Amateur Full Radio Licence
G0ISD,Allocated,Amateur Full Radio Licence
G0ISE,Allocated,Amateur Full Radio Licence
G0ISF,Reserved,
G0ISG,Allocated,Amateur Full Radio Licence
G0ISH,Allocated,Amateur Full Radio Licence
G0ISI,Allocated,Amateur Full Radio Licence
G0ISJ,Allocated,Amateur Full Radio Licence
G0ISK,Allocated,Amateur Full Radio Licence
G0ISL,Allocated,Amateur Full Radio Licence
G0ISM,Allocated,Amateur Full Radio Licence
G0ISN,Reserved,
G0ISO,Allocated,Amateur Full Radio Licence
G0ISP,Allocated,Amateur Full Radio Licence
G0ISQ,Allocated,Amateur Full Radio Licence
G0ISS,Reserved,
G0IST,Allocated,Amateur Full Radio Licence
G0ISU,Reserved,
G0ISV,Allocated,Amateur Full Radio Licence
G0ISW,Allocated,Amateur Full Radio Licence
G0ISX,Allocated,Amateur Full Radio Licence
G0ISY,Allocated,Amateur Full Radio Licence
G0ISZ,Reserved,
G0ITA,Allocated,Amateur Full Radio Licence
G0ITB,Allocated,Amateur Full Radio Licence
G0ITD,Reserved,
G0ITF,Reserved,Amateur Full Radio Licence
G0ITH,Allocated,Amateur Full Radio Licence
G0ITI,Reserved,Amateur Full Radio Licence
G0ITJ,Allocated,Amateur Full Radio Licence
G0ITK,Reserved,
G0ITL,Allocated,Amateur Full Radio Licence
G0ITM,Allocated,Amateur Full Radio Licence
G0ITO,Allocated,Amateur Full Radio Licence
G0ITP,Reserved,
G0ITQ,Reserved,Amateur Full Radio Licence
G0ITR,Reserved,
G0ITS,Allocated,Amateur Full Radio Licence
G0ITT,Reserved,Amateur Full Radio Licence
G0ITU,Allocated,Amateur Full Radio Licence
G0ITV,Reserved,
G0ITW,Reserved,
G0ITX,Reserved,
G0ITZ,Allocated,Amateur Full Radio Licence
G0IUA,Allocated,Amateur Full Radio Licence
G0IUB,Reserved,Amateur Full Radio Licence
G0IUC,Reserved,Amateur Full Radio Licence
G0IUD,Allocated,Amateur Full Radio Licence
G0IUE,Allocated,Amateur Full Radio Licence
G0IUF,Reserved,
G0IUG,Reserved,
G0IUH,Allocated,Amateur Full Radio Licence
G0IUI,Allocated,Amateur Full Radio Licence
G0IUJ,Reserved,
G0IUK,Allocated,Amateur Full Radio Licence
G0IUL,Reserved,
G0IUM,Allocated,Amateur Full Radio Licence
G0IUN,Allocated,Amateur Full Radio Licence
G0IUO,Reserved,
G0IUP,Allocated,Amateur Full Radio Licence
G0IUQ,Allocated,Amateur Full Radio Licence
G0IUR,Reserved,Amateur Full Radio Licence
G0IUT,Reserved,
G0IUU,Reserved,
G0IUV,Allocated,Amateur Full Radio Licence
G0IUW,Allocated,Amateur Full Radio Licence
G0IUY,Allocated,Amateur Full Radio Licence
G0IVA,Allocated,Amateur Full Radio Licence
G0IVB,Allocated,Amateur Full Radio Licence
G0IVC,Reserved,
G0IVD,Allocated,Amateur Full Radio Licence
G0IVE,Reserved,
G0IVF,Reserved,Amateur Full Radio Licence
G0IVG,Allocated,Amateur Full Radio Licence
G0IVH,Reserved,
G0IVI,Allocated,Amateur Full Radio Licence
G0IVJ,Allocated,Amateur Full Radio Licence
G0IVK,Reserved,
G0IVL,Reserved,
G0IVM,Allocated,Amateur Full Radio Licence
G0IVO,Allocated,Amateur Full Radio Licence
G0IVP,Allocated,Amateur Full Radio Licence
G0IVQ,Allocated,Amateur Full Radio Licence
G0IVR,Allocated,Amateur Club Radio Licence
G0IVS,Reserved,
G0IVT,Allocated,Amateur Full Radio Licence
G0IVU,Reserved,
G0IVV,Allocated,Amateur Full Radio Licence
G0IVW,Reserved,
G0IVX,Allocated,Amateur Full Radio Licence
G0IVY,Reserved,
G0IVZ,Allocated,Amateur Full Radio Licence
G0IWA,Allocated,Amateur Full Radio Licence
G0IWB,Allocated,Amateur Full Radio Licence
G0IWC,Reserved,Amateur Full Radio Licence
G0IWD,Allocated,Amateur Full Radio Licence
G0IWE,Reserved,
G0IWF,Allocated,Amateur Full Radio Licence
G0IWG,Reserved,
G0IWH,Reserved,
G0IWI,Allocated,Amateur Full Radio Licence
G0IWJ,Allocated,Amateur Full Radio Licence
G0IWL,Reserved,
G0IWM,Allocated,Amateur Club Radio Licence
G0IWN,Allocated,Amateur Full Radio Licence
G0IWO,Reserved,
G0IWP,Reserved,
G0IWQ,Reserved,
G0IWR,Reserved,Amateur Club Radio Licence
G0IWT,Allocated,Amateur Full Radio Licence
G0IWU,Reserved,
G0IWW,Allocated,Amateur Full Radio Licence
G0IWX,Allocated,Amateur Full Radio Licence
G0IWY,Reserved,Amateur Full Radio Licence
G0IWZ,Allocated,Amateur Full Radio Licence
G0IXA,Reserved,Amateur Full Radio Licence
G0IXB,Allocated,Amateur Full Radio Licence
G0IXC,Reserved,Amateur Full Radio Licence
G0IXD,Reserved,
G0IXE,Allocated,Amateur Full Radio Licence
G0IXF,Reserved,
G0IXH,Reserved,
G0IXI,Allocated,Amateur Full Radio Licence
G0IXJ,Reserved,Amateur Full Radio Licence
G0IXK,Allocated,Amateur Full Radio Licence
G0IXL,Reserved,
G0IXM,Allocated,Amateur Full Radio Licence
G0IXN,Reserved,
G0IXO,Allocated,Amateur Full Radio Licence
G0IXP,Allocated,Amateur Full Radio Licence
G0IXQ,Allocated,Amateur Full Radio Licence
G0IXR,Reserved,
G0IXS,Allocated,Amateur Full Radio Licence
G0IXT,Allocated,Amateur Full Radio Licence
G0IXU,Reserved,
G0IXV,Allocated,Amateur Full Radio Licence
G0IXW,Reserved,Amateur Full Radio Licence
G0IXX,Reserved,
G0IXY,Reserved,
G0IXZ,Allocated,Amateur Full Radio Licence
G0IYA,Allocated,Amateur Full Radio Licence
G0IYB,Reserved,Amateur Full Radio Licence
G0IYC,Reserved,Amateur Full Radio Licence
G0IYD,Allocated,Amateur Full Radio Licence
G0IYE,Allocated,Amateur Full Radio Licence
G0IYF,Allocated,Amateur Full Radio Licence
G0IYG,Reserved,
G0IYH,Reserved,Amateur Full Radio Licence
G0IYI,Reserved,
G0IYJ,Allocated,Amateur Full Radio Licence
G0IYK,Allocated,Amateur Full Radio Licence
G0IYL,Reserved,Amateur Full Radio Licence
G0IYM,Allocated,Amateur Full Radio Licence
G0IYN,Reserved,Amateur Full Radio Licence
G0IYO,Allocated,Amateur Full Radio Licence
G0IYP,Allocated,Amateur Club Radio Licence
G0IYQ,Allocated,Amateur Full Radio Licence
G0IYR,Reserved,
G0IYS,Allocated,Amateur Full Radio Licence
G0IYT,Allocated,Amateur Full Radio Licence
G0IYU,Allocated,Amateur Full Radio Licence
G0IYV,Allocated,Amateur Full Radio Licence
G0IYW,Allocated,Amateur Full Radio Licence
G0IYX,Allocated,Amateur Full Radio Licence
G0IYY,Allocated,Amateur Full Radio Licence
G0IYZ,Allocated,Amateur Full Radio Licence
G0IZA,Allocated,Amateur Full Radio Licence
G0IZB,Allocated,Amateur Full Radio Licence
G0IZC,Allocated,Amateur Full Radio Licence
G0IZD,Reserved,
G0IZE,Allocated,Amateur Full Radio Licence
G0IZF,Reserved,
G0IZG,Reserved,
G0IZH,Reserved,Amateur Full Radio Licence
G0IZI,Allocated,Amateur Full Radio Licence
G0IZJ,Allocated,Amateur Full Radio Licence
G0IZK,Allocated,Amateur Full Radio Licence
G0IZL,Allocated,Amateur Full Radio Licence
G0IZM,Allocated,Amateur Full Radio Licence
G0IZN,Allocated,Amateur Full Radio Licence
G0IZO,Reserved,
G0IZP,Allocated,Amateur Full Radio Licence
G0IZQ,Allocated,Amateur Full Radio Licence
G0IZR,Allocated,Amateur Full Radio Licence
G0IZS,Reserved,
G0IZT,Reserved,
G0IZU,Allocated,Amateur Full Radio Licence
G0IZV,Allocated,Amateur Full Radio Licence
G0IZW,Reserved,Amateur Full Radio Licence
G0IZX,Allocated,Amateur Full Radio Licence
G0IZY,Reserved,
G0IZZ,Reserved,Amateur Full Radio Licence
G0JAA,Allocated,Amateur Full Radio Licence
G0JAB,Reserved,
G0JAC,Allocated,Amateur Full Radio Licence
G0JAD,Reserved,
G0JAF,Allocated,Amateur Full Radio Licence
G0JAG,Allocated,Amateur Full Radio Licence
G0JAH,Reserved,Amateur Full Radio Licence
G0JAI,Allocated,Amateur Full Radio Licence
G0JAJ,Allocated,Amateur Full Radio Licence
G0JAK,Reserved,
G0JAL,Allocated,Amateur Full Radio Licence
G0JAM,Allocated,Amateur Full Radio Licence
G0JAN,Allocated,Amateur Full Radio Licence
G0JAO,Allocated,Amateur Full Radio Licence
G0JAP,Allocated,Amateur Full Radio Licence
G0JAQ,Allocated,Amateur Full Radio Licence
G0JAR,Allocated,Amateur Full Radio Licence
G0JAS,Reserved,
G0JAT,Reserved,
G0JAU,Reserved,
G0JAV,Reserved,
G0JAW,Reserved,
G0JAY,Allocated,Amateur Full Radio Licence
G0JAZ,Reserved,
G0JBA,Allocated,Amateur Full Radio Licence
G0JBB,Reserved,
G0JBC,Allocated,Amateur Full Radio Licence
G0JBD,Allocated,Amateur Full Radio Licence
G0JBE,Allocated,Amateur Full Radio Licence
G0JBF,Reserved,Amateur Full Radio Licence
G0JBG,Reserved,
G0JBH,Allocated,Amateur Full Radio Licence
G0JBI,Reserved,
G0JBJ,Allocated,Amateur Full Radio Licence
G0JBK,Allocated,Amateur Full Radio Licence
G0JBL,Reserved,Amateur Full Radio Licence
G0JBM,Allocated,Amateur Full Radio Licence
G0JBN,Reserved,Amateur Full Radio Licence
G0JBO,Allocated,Amateur Full Radio Licence
G0JBP,Allocated,Amateur Full Radio Licence
G0JBQ,Reserved,Amateur Full Radio Licence
G0JBR,Allocated,Amateur Full Radio Licence
G0JBS,Allocated,Amateur Full Radio Licence
G0JBT,Allocated,Amateur Full Radio Licence
G0JBU,Reserved,
G0JBV,Allocated,Amateur Full Radio Licence
G0JBW,Allocated,Amateur Full Radio Licence
G0JBX,Reserved,
G0JBY,Allocated,Amateur Full Radio Licence
G0JBZ,Allocated,Amateur Full Radio Licence
G0JCA,Allocated,Amateur Full Radio Licence
G0JCB,Allocated,Amateur Full Radio Licence
G0JCC,Allocated,Amateur Full Radio Licence
G0JCD,Allocated,Amateur Full Radio Licence
G0JCE,Reserved,
G0JCF,Allocated,Amateur Full Radio Licence
G0JCG,Allocated,Amateur Full Radio Licence
G0JCH,Allocated,Amateur Full Radio Licence
G0JCI,Reserved,
G0JCJ,Reserved,
G0JCK,Allocated,Amateur Full Radio Licence
G0JCL,Reserved,
G0JCM,Allocated,Amateur Full Radio Licence
G0JCN,Allocated,Amateur Full Radio Licence
G0JCO,Reserved,
G0JCP,Allocated,Amateur Full Radio Licence
G0JCQ,Allocated,Amateur Full Radio Licence
G0JCR,Reserved,Amateur Full Radio Licence
G0JCS,Reserved,
G0JCT,Allocated,Amateur Full Radio Licence
G0JCU,Reserved,
G0JCV,Reserved,
G0JCW,Reserved,
G0JCX,Reserved,Amateur Full Radio Licence
G0JCY,Allocated,Amateur Full Radio Licence
G0JCZ,Allocated,Amateur Full Radio Licence
G0JDA,Reserved,
G0JDB,Allocated,Amateur Full Radio Licence
G0JDC,Allocated,Amateur Full Radio Licence
G0JDD,Allocated,Amateur Full Radio Licence
G0JDE,Allocated,Amateur Full Radio Licence
G0JDF,Allocated,Amateur Full Radio Licence
G0JDG,Allocated,Amateur Full Radio Licence
G0JDI,Allocated,Amateur Full Radio Licence
G0JDJ,Allocated,Amateur Full Radio Licence
G0JDK,Reserved,Amateur Full Radio Licence
G0JDL,Allocated,Amateur Full Radio Licence
G0JDM,Allocated,Amateur Full Radio Licence
G0JDN,Reserved,
G0JDO,Allocated,Amateur Full Radio Licence
G0JDP,Allocated,Amateur Full Radio Licence
G0JDQ,Allocated,Amateur Full Radio Licence
G0JDR,Reserved,
G0JDS,Allocated,Amateur Full Radio Licence
G0JDU,Allocated,Amateur Full Radio Licence
G0JDV,Reserved,
G0JDW,Allocated,Amateur Full Radio Licence
G0JDX,Forbidden,
G0JDY,Allocated,Amateur Full Radio Licence
G0JDZ,Reserved,Amateur Full Radio Licence
G0JEA,Allocated,Amateur Full Radio Licence
G0JEC,Allocated,Amateur Full Radio Licence
G0JED,Allocated,Amateur Full Radio Licence
G0JEE,Allocated,Amateur Full Radio Licence
G0JEF,Allocated,Amateur Full Radio Licence
G0JEG,Reserved,
G0JEH,Allocated,Amateur Full Radio Licence
G0JEI,Allocated,Amateur Full Radio Licence
G0JEJ,Reserved,
G0JEK,Allocated,Amateur Full Radio Licence
G0JEL,Reserved,Amateur Full Radio Licence
G0JEM,Reserved,
G0JEN,Reserved,
G0JEO,Reserved,
G0JEP,Reserved,
G0JEQ,Allocated,Amateur Full Radio Licence
G0JER,Reserved,Amateur Full Radio Licence
G0JES,Reserved,
G0JET,Reserved,
G0JEU,Allocated,Amateur Full Radio Licence
G0JEV,Allocated,Amateur Full Radio Licence
G0JEW,Allocated,Amateur Full Radio Licence
G0JEX,Reserved,Amateur Full Radio Licence
G0JEY,Reserved,
G0JEZ,Allocated,Amateur Full Radio Licence
G0JFA,Allocated,Amateur Full Radio Licence
G0JFB,Reserved,Amateur Full Radio Licence
G0JFC,Allocated,Amateur Full Radio Licence
G0JFD,Allocated,Amateur Full Radio Licence
G0JFE,Allocated,Amateur Full Radio Licence
G0JFF,Allocated,Amateur Full Radio Licence
G0JFG,Reserved,
G0JFH,Allocated,Amateur Full Radio Licence
G0JFI,Reserved,
G0JFJ,Reserved,
G0JFK,Allocated,Amateur Full Radio Licence
G0JFL,Allocated,Amateur Full Radio Licence
G0JFM,Allocated,Amateur Full Radio Licence
G0JFN,Allocated,Amateur Full Radio Licence
G0JFP,Allocated,Amateur Full Radio Licence
G0JFQ,Allocated,Amateur Full Radio Licence
G0JFR,Reserved,
G0JFS,Reserved,
G0JFT,Reserved,
G0JFU,Reserved,Amateur Full Radio Licence
G0JFV,Reserved,Amateur Full Radio Licence
G0JFW,Reserved,
G0JFX,Reserved,
G0JFY,Reserved,
G0JGB,Allocated,Amateur Full Radio Licence
G0JGC,Reserved,
G0JGD,Reserved,Amateur Full Radio Licence
G0JGE,Reserved,
G0JGF,Allocated,Amateur Full Radio Licence
G0JGG,Reserved,
G0JGH,Allocated,Amateur Full Radio Licence
G0JGI,Allocated,Amateur Full Radio Licence
G0JGJ,Reserved,Amateur Full Radio Licence
G0JGK,Reserved,
G0JGL,Reserved,
G0JGM,Allocated,Amateur Full Radio Licence
G0JGN,Reserved,
G0JGO,Reserved,Amateur Full Radio Licence
G0JGP,Allocated,Amateur Full Radio Licence
G0JGQ,Reserved,
G0JGR,Reserved,Amateur Full Radio Licence
G0JGS,Reserved,Amateur Full Radio Licence
G0JGT,Reserved,
G0JGU,Reserved,
G0JGV,Allocated,Amateur Full Radio Licence
G0JGW,Reserved,
G0JGX,Allocated,Amateur Full Radio Licence
G0JGY,Reserved,
G0JGZ,Allocated,Amateur Full Radio Licence
G0JHA,Allocated,Amateur Full Radio Licence
G0JHB,Reserved,
G0JHC,Allocated,Amateur Full Radio Licence
G0JHD,Allocated,Amateur Full Radio Licence
G0JHE,Allocated,Amateur Full Radio Licence
G0JHF,Allocated,Amateur Full Radio Licence
G0JHG,Allocated,Amateur Full Radio Licence
G0JHH,Allocated,Amateur Full Radio Licence
G0JHI,Reserved,
G0JHJ,Allocated,Amateur Full Radio Licence
G0JHK,Allocated,Amateur Full Radio Licence
G0JHL,Allocated,Amateur Full Radio Licence
G0JHM,Reserved,
G0JHN,Reserved,
G0JHO,Reserved,
G0JHP,Reserved,
G0JHQ,Allocated,Amateur Full Radio Licence
G0JHR,Allocated,Amateur Full Radio Licence
G0JHS,Reserved,
G0JHT,Allocated,Amateur Full Radio Licence
G0JHU,Allocated,Amateur Full Radio Licence
G0JHV,Allocated,Amateur Full Radio Licence
G0JHW,Allocated,Amateur Full Radio Licence
G0JHY,Allocated,Amateur Full Radio Licence
G0JHZ,Reserved,
G0JIA,Allocated,Amateur Full Radio Licence
G0JIB,Allocated,Amateur Full Radio Licence
G0JIC,Reserved,Amateur Full Radio Licence
G0JID,Reserved,
G0JIE,Reserved,
G0JIF,Allocated,Amateur Full Radio Licence
G0JIG,Reserved,
G0JII,Allocated,Amateur Full Radio Licence
G0JIJ,Reserved,
G0JIK,Reserved,
G0JIL,Allocated,Amateur Full Radio Licence
G0JIM,Allocated,Amateur Full Radio Licence
G0JIN,Reserved,Amateur Full Radio Licence
G0JIO,Reserved,
G0JIP,Allocated,Amateur Full Radio Licence
G0JIQ,Reserved,Amateur Full Radio Licence
G0JIR,Allocated,Amateur Full Radio Licence
G0JIS,Allocated,Amateur Full Radio Licence
G0JIT,Allocated,Amateur Full Radio Licence
G0JIU,Reserved,
G0JIV,Allocated,Amateur Full Radio Licence
G0JIW,Reserved,
G0JIX,Reserved,Amateur Full Radio Licence
G0JIY,Reserved,
G0JIZ,Allocated,Amateur Full Radio Licence
G0JJA,Reserved,
G0JJB,Reserved,
G0JJC,Reserved,
G0JJD,Allocated,Amateur Full Radio Licence
G0JJE,Allocated,Amateur Full Radio Licence
G0JJF,Allocated,Amateur Full Radio Licence
G0JJG,Allocated,Amateur Full Radio Licence
G0JJH,Reserved,
G0JJI,Allocated,Amateur Full Radio Licence
G0JJK,Allocated,Amateur Full Radio Licence
G0JJL,Allocated,Amateur Full Radio Licence
G0JJM,Allocated,Amateur Full Radio Licence
G0JJN,Reserved,
G0JJO,Allocated,Amateur Full Radio Licence
G0JJP,Allocated,Amateur Full Radio Licence
G0JJQ,Allocated,Amateur Full Radio Licence
G0JJR,Allocated,Amateur Full Radio Licence
G0JJS,Allocated,Amateur Full Radio Licence
G0JJU,Reserved,
G0JJV,Allocated,Amateur Full Radio Licence
G0JJW,Allocated,Amateur Full Radio Licence
G0JJX,Reserved,Amateur Full Radio Licence
G0JJY,Allocated,Amateur Full Radio Licence
G0JJZ,Reserved,Amateur Full Radio Licence
G0JKA,Allocated,Amateur Full Radio Licence
G0JKB,Allocated,Amateur Full Radio Licence
G0JKC,Allocated,Amateur Full Radio Licence
G0JKD,Reserved,
G0JKE,Allocated,Amateur Full Radio Licence
G0JKF,Reserved,
G0JKG,Allocated,Amateur Full Radio Licence
G0JKH,Allocated,Amateur Full Radio Licence
G0JKI,Allocated,Amateur Full Radio Licence
G0JKJ,Allocated,Amateur Full Radio Licence
G0JKK,Reserved,
G0JKL,Reserved,
G0JKM,Allocated,Amateur Full Radio Licence
G0JKN,Allocated,Amateur Full Radio Licence
G0JKO,Reserved,
G0JKP,Allocated,Amateur Full Radio Licence
G0JKQ,Allocated,Amateur Full Radio Licence
G0JKR,Reserved,Amateur Full Radio Licence
G0JKS,Reserved,
G0JKU,Allocated,Amateur Full Radio Licence
G0JKV,Allocated,Amateur Full Radio Licence
G0JKW,Reserved,Amateur Full Radio Licence
G0JKX,Allocated,Amateur Full Radio Licence
G0JKY,Allocated,Amateur Full Radio Licence
G0JKZ,Allocated,Amateur Full Radio Licence
G0JLA,Allocated,Amateur Full Radio Licence
G0JLC,Reserved,
G0JLD,Reserved,Amateur Full Radio Licence
G0JLE,Allocated,Amateur Full Radio Licence
G0JLF,Allocated,Amateur Full Radio Licence
G0JLG,Reserved,
G0JLH,Reserved,
G0JLI,Allocated,Amateur Full Radio Licence
G0JLJ,Allocated,Amateur Full Radio Licence
G0JLK,Reserved,
G0JLL,Allocated,Amateur Full Radio Licence
G0JLM,Reserved,
G0JLO,Allocated,Amateur Full Radio Licence
G0JLP,Allocated,Amateur Full Radio Licence
G0JLQ,Reserved,Amateur Full Radio Licence
G0JLR,Reserved,
G0JLS,Allocated,Amateur Full Radio Licence
G0JLT,Reserved,
G0JLU,Allocated,Amateur Full Radio Licence
G0JLV,Allocated,Amateur Full Radio Licence
G0JLW,Allocated,Amateur Full Radio Licence
G0JLX,Allocated,Amateur Full Radio Licence
G0JLY,Allocated,Amateur Full Radio Licence
G0JLZ,Reserved,
G0JMA,Reserved,
G0JMB,Reserved,Amateur Full Radio Licence
G0JMC,Allocated,Amateur Full Radio Licence
G0JMD,Allocated,Amateur Full Radio Licence
G0JME,Allocated,Amateur Full Radio Licence
G0JMF,Reserved,
G0JMG,Reserved,Amateur Full Radio Licence
G0JMH,Reserved,Amateur Full Radio Licence
G0JMI,Allocated,Amateur Full Radio Licence
G0JMJ,Allocated,Amateur Full Radio Licence
G0JMK,Allocated,Amateur Full Radio Licence
G0JML,Allocated,Amateur Full Radio Licence
G0JMM,Reserved,
G0JMN,Allocated,Amateur Full Radio Licence
G0JMO,Allocated,Amateur Full Radio Licence
G0JMP,Allocated,Amateur Full Radio Licence
G0JMR,Allocated,Amateur Full Radio Licence
G0JMS,Allocated,Amateur Full Radio Licence
G0JMT,Allocated,Amateur Full Radio Licence
G0JMU,Reserved,Amateur Full Radio Licence
G0JMV,Allocated,Amateur Full Radio Licence
G0JMW,Allocated,Amateur Full Radio Licence
G0JMX,Allocated,Amateur Full Radio Licence
G0JMY,Reserved,Amateur Full Radio Licence
G0JMZ,Allocated,Amateur Full Radio Licence
G0JNA,Allocated,Amateur Full Radio Licence
G0JNB,Reserved,
G0JND,Reserved,
G0JNE,Allocated,Amateur Full Radio Licence
G0JNG,Allocated,Amateur Full Radio Licence
G0JNH,Allocated,Amateur Full Radio Licence
G0JNI,Reserved,
G0JNJ,Allocated,Amateur Full Radio Licence
G0JNK,Allocated,Amateur Full Radio Licence
G0JNL,Allocated,Amateur Full Radio Licence
G0JNM,Reserved,Amateur Full Radio Licence
G0JNN,Allocated,Amateur Full Radio Licence
G0JNO,Reserved,
G0JNP,Allocated,Amateur Full Radio Licence
G0JNQ,Allocated,Amateur Full Radio Licence
G0JNR,Allocated,Amateur Full Radio Licence
G0JNS,Allocated,Amateur Full Radio Licence
G0JNT,Allocated,Amateur Full Radio Licence
G0JNU,Reserved,Amateur Full Radio Licence
G0JNV,Allocated,Amateur Full Radio Licence
G0JNW,Reserved,
G0JNX,Reserved,
G0JNY,Reserved,
G0JNZ,Allocated,Amateur Full Radio Licence
G0JOA,Reserved,Amateur Full Radio Licence
G0JOB,Reserved,
G0JOC,Allocated,Amateur Full Radio Licence
G0JOD,Allocated,Amateur Full Radio Licence
G0JOE,Reserved,
G0JOF,Reserved,Amateur Full Radio Licence
G0JOG,Allocated,Amateur Full Radio Licence
G0JOH,Allocated,Amateur Full Radio Licence
G0JOI,Reserved,
G0JOJ,Reserved,
G0JOK,Reserved,Amateur Full Radio Licence
G0JOL,Allocated,Amateur Full Radio Licence
G0JOM,Allocated,Amateur Full Radio Licence
G0JON,Allocated,Amateur Full Radio Licence
G0JOO,Allocated,Amateur Full Radio Licence
G0JOP,Allocated,Amateur Full Radio Licence
G0JOQ,Reserved,
G0JOR,Reserved,Amateur Full Radio Licence
G0JOS,Allocated,Amateur Full Radio Licence
G0JOT,Reserved,
G0JOU,Reserved,
G0JOV,Allocated,Amateur Full Radio Licence
G0JOW,Allocated,Amateur Full Radio Licence
G0JOX,Allocated,Amateur Full Radio Licence
G0JOY,Allocated,Amateur Full Radio Licence
G0JOZ,Reserved,
G0JPA,Allocated,Amateur Full Radio Licence
G0JPC,Allocated,Amateur Full Radio Licence
G0JPD,Reserved,Amateur Full Radio Licence
G0JPE,Allocated,Amateur Full Radio Licence
G0JPF,Allocated,Amateur Full Radio Licence
G0JPG,Allocated,Amateur Full Radio Licence
G0JPH,Reserved,Amateur Full Radio Licence
G0JPI,Allocated,Amateur Full Radio Licence
G0JPJ,Allocated,Amateur Full Radio Licence
G0JPK,Reserved,
G0JPL,Allocated,Amateur Full Radio Licence
