callsign,parse_status,prefix_series,rsl,suffix,placeholder_form,home_callsign,implied_class,flags
G1ZCV,parsed,G1,,ZCV,G#1ZCV,,Full,forbidden-suffix
G1ZCW,parsed,G1,,ZCW,G#1ZCW,,Full,forbidden-suffix
G1ZDB,parsed,G1,,ZDB,G#1ZDB,,Full,forbidden-suffix
G1ZDC,parsed,G1,,ZDC,G#1ZDC,,Full,forbidden-suffix
G1ZDF,parsed,G1,,ZDF,G#1ZDF,,Full,forbidden-suffix
G1ZDG,parsed,G1,,ZDG,G#1ZDG,,Full,forbidden-suffix
G1ZDI,parsed,G1,,ZDI,G#1ZDI,,Full,forbidden-suffix
G1ZDK,parsed,G1,,ZDK,G#1ZDK,,Full,forbidden-suffix
G1ZDM,parsed,G1,,ZDM,G#1ZDM,,Full,forbidden-suffix
G1ZDR,parsed,G1,,ZDR,G#1ZDR,,Full,forbidden-suffix
G1ZDT,parsed,G1,,ZDT,G#1ZDT,,Full,forbidden-suffix
G1ZDU,parsed,G1,,ZDU,G#1ZDU,,Full,forbidden-suffix
G1ZDX,parsed,G1,,ZDX,G#1ZDX,,Full,forbidden-suffix
G1ZDY,parsed,G1,,ZDY,G#1ZDY,,Full,forbidden-suffix
G1ZEA,parsed,G1,,ZEA,G#1ZEA,,Full,forbidden-suffix
G1ZEB,parsed,G1,,ZEB,G#1ZEB,,Full,forbidden-suffix
G1ZEC,parsed,G1,,ZEC,G#1ZEC,,Full,forbidden-suffix
G1ZED,parsed,G1,,ZED,G#1ZED,,Full,forbidden-suffix
G1ZEF,parsed,G1,,ZEF,G#1ZEF,,Full,forbidden-suffix
G1ZEI,parsed,G1,,ZEI,G#1ZEI,,Full,forbidden-suffix
G1ZEK,parsed,G1,,ZEK,G#1ZEK,,Full,forbidden-suffix
G1ZEO,parsed,G1,,ZEO,G#1ZEO,,Full,forbidden-suffix
G1ZEU,parsed,G1,,ZEU,G#1ZEU,,Full,forbidden-suffix
G1ZEW,parsed,G1,,ZEW,G#1ZEW,,Full,forbidden-suffix
G1ZEX,parsed,G1,,ZEX,G#1ZEX,,Full,forbidden-suffix
G1ZEZ,parsed,G1,,ZEZ,G#1ZEZ,,Full,forbidden-suffix
G1ZFB,parsed,G1,,ZFB,G#1ZFB,,Full,forbidden-suffix
G1ZFD,parsed,G1,,ZFD,G#1ZFD,,Full,forbidden-suffix
G1ZFF,parsed,G1,,ZFF,G#1ZFF,,Full,forbidden-suffix
G1ZFG,parsed,G1,,ZFG,G#1ZFG,,Full,forbidden-suffix
G1ZFO,parsed,G1,,ZFO,G#1ZFO,,Full,forbidden-suffix
G1ZFS,parsed,G1,,ZFS,G#1ZFS,,Full,forbidden-suffix
G1ZFX,parsed,G1,,ZFX,G#1ZFX,,Full,forbidden-suffix
G1ZGC,parsed,G1,,ZGC,G#1ZGC,,Full,forbidden-suffix
G1ZGF,parsed,G1,,ZGF,G#1ZGF,,Full,forbidden-suffix
G1ZGH,parsed,G1,,ZGH,G#1ZGH,,Full,forbidden-suffix
G1ZGL,parsed,G1,,ZGL,G#1ZGL,,Full,forbidden-suffix
G1ZGU,parsed,G1,,ZGU,G#1ZGU,,Full,forbidden-suffix
G1ZGW,parsed,G1,,ZGW,G#1ZGW,,Full,forbidden-suffix
G1ZGX,parsed,G1,,ZGX,G#1ZGX,,Full,forbidden-suffix
G1ZGZ,parsed,G1,,ZGZ,G#1ZGZ,,Full,forbidden-suffix
G1ZHD,parsed,G1,,ZHD,G#1ZHD,,Full,forbidden-suffix
G1ZHH,parsed,G1,,ZHH,G#1ZHH,,Full,forbidden-suffix
G1ZHI,parsed,G1,,ZHI,G#1ZHI,,Full,forbidden-suffix
G1ZHL,parsed,G1,,ZHL,G#1ZHL,,Full,forbidden-suffix
G1ZHM,parsed,G1,,ZHM,G#1ZHM,,Full,forbidden-suffix
G1ZHN,parsed,G1,,ZHN,G#1ZHN,,Full,forbidden-suffix
G1ZHS,parsed,G1,,ZHS,G#1ZHS,,Full,forbidden-suffix
G1ZHX,parsed,G1,,ZHX,G#1ZHX,,Full,forbidden-suffix
G1ZHZ,parsed,G1,,ZHZ,G#1ZHZ,,Full,forbidden-suffix
G1ZIE,parsed,G1,,ZIE,G#1ZIE,,Full,forbidden-suffix
G1ZIF,parsed,G1,,ZIF,G#1ZIF,,Full,forbidden-suffix
G1ZIG,parsed,G1,,ZIG,G#1ZIG,,Full,forbidden-suffix
G1ZIM,parsed,G1,,ZIM,G#1ZIM,,Full,forbidden-suffix
G1ZIT,parsed,G1,,ZIT,G#1ZIT,,Full,forbidden-suffix
G1ZIU,parsed,G1,,ZIU,G#1ZIU,,Full,forbidden-suffix
G1ZIV,parsed,G1,,ZIV,G#1ZIV,,Full,forbidden-suffix
G1ZIY,parsed,G1,,ZIY,G#1ZIY,,Full,forbidden-suffix
G1ZJC,parsed,G1,,ZJC,G#1ZJC,,Full,forbidden-suffix
G1ZJF,parsed,G1,,ZJF,G#1ZJF,,Full,forbidden-suffix
G1ZJK,parsed,G1,,ZJK,G#1ZJK,,Full,forbidden-suffix
G1ZJL,parsed,G1,,ZJL,G#1ZJL,,Full,forbidden-suffix
G1ZJM,parsed,G1,,ZJM,G#1ZJM,,Full,forbidden-suffix
G1ZJP,parsed,G1,,ZJP,G#1ZJP,,Full,forbidden-suffix
G1ZJQ,parsed,G1,,ZJQ,G#1ZJQ,,Full,forbidden-suffix
G1ZJV,parsed,G1,,ZJV,G#1ZJV,,Full,forbidden-suffix
G1ZKC,parsed,G1,,ZKC,G#1ZKC,,Full,forbidden-suffix
G1ZKE,parsed,G1,,ZKE,G#1ZKE,,Full,forbidden-suffix
G1ZKJ,parsed,G1,,ZKJ,G#1ZKJ,,Full,forbidden-suffix
G1ZKN,parsed,G1,,ZKN,G#1ZKN,,Full,forbidden-suffix
G1ZKZ,parsed,G1,,ZKZ,G#1ZKZ,,Full,forbidden-suffix
G1ZLA,parsed,G1,,ZLA,G#1ZLA,,Full,forbidden-suffix
G1ZLB,parsed,G1,,ZLB,G#1ZLB,,Full,forbidden-suffix
G1ZLC,parsed,G1,,ZLC,G#1ZLC,,Full,forbidden-suffix
G1ZLD,parsed,G1,,ZLD,G#1ZLD,,Full,forbidden-suffix
G1ZLG,parsed,G1,,ZLG,G#1ZLG,,Full,forbidden-suffix
G1ZLH,parsed,G1,,ZLH,G#1ZLH,,Full,forbidden-suffix
G1ZLL,parsed,G1,,ZLL,G#1ZLL,,Full,forbidden-suffix
G1ZLM,parsed,G1,,ZLM,G#1ZLM,,Full,forbidden-suffix
G1ZLU,parsed,G1,,ZLU,G#1ZLU,,Full,forbidden-suffix
G1ZLY,parsed,G1,,ZLY,G#1ZLY,,Full,forbidden-suffix
G1ZMA,parsed,G1,,ZMA,G#1ZMA,,Full,forbidden-suffix
G1ZME,parsed,G1,,ZME,G#1ZME,,Full,forbidden-suffix
G1ZMG,parsed,G1,,ZMG,G#1ZMG,,Full,forbidden-suffix
G1ZMJ,parsed,G1,,ZMJ,G#1ZMJ,,Full,forbidden-suffix
G1ZMM,parsed,G1,,ZMM,G#1ZMM,,Full,forbidden-suffix
G1ZMS,parsed,G1,,ZMS,G#1ZMS,,Full,forbidden-suffix
G1ZMV,parsed,G1,,ZMV,G#1ZMV,,Full,forbidden-suffix
G1ZMW,parsed,G1,,ZMW,G#1ZMW,,Full,forbidden-suffix
G1ZNC,parsed,G1,,ZNC,G#1ZNC,,Full,forbidden-suffix
G1ZND,parsed,G1,,ZND,G#1ZND,,Full,forbidden-suffix
G1ZNE,parsed,G1,,ZNE,G#1ZNE,,Full,forbidden-suffix
G1ZNI,parsed,G1,,ZNI,G#1ZNI,,Full,forbidden-suffix
G1ZNK,parsed,G1,,ZNK,G#1ZNK,,Full,forbidden-suffix
G1ZNL,parsed,G1,,ZNL,G#1ZNL,,Full,forbidden-suffix
G1ZNR,parsed,G1,,ZNR,G#1ZNR,,Full,forbidden-suffix
G1ZNT,parsed,G1,,ZNT,G#1ZNT,,Full,forbidden-suffix
G1ZNV,parsed,G1,,ZNV,G#1ZNV,,Full,forbidden-suffix
G1ZNX,parsed,G1,,ZNX,G#1ZNX,,Full,forbidden-suffix
G1ZNZ,parsed,G1,,ZNZ,G#1ZNZ,,Full,forbidden-suffix
G1ZOB,parsed,G1,,ZOB,G#1ZOB,,Full,forbidden-suffix
G1ZOI,parsed,G1,,ZOI,G#1ZOI,,Full,forbidden-suffix
G1ZOM,parsed,G1,,ZOM,G#1ZOM,,Full,forbidden-suffix
G1ZOQ,parsed,G1,,ZOQ,G#1ZOQ,,Full,forbidden-suffix
G1ZOS,parsed,G1,,ZOS,G#1ZOS,,Full,forbidden-suffix
G1ZOV,parsed,G1,,ZOV,G#1ZOV,,Full,forbidden-suffix
G1ZOX,parsed,G1,,ZOX,G#1ZOX,,Full,forbidden-suffix
G1ZOY,parsed,G1,,ZOY,G#1ZOY,,Full,forbidden-suffix
G1ZPA,parsed,G1,,ZPA,G#1ZPA,,Full,forbidden-suffix
G1ZPC,parsed,G1,,ZPC,G#1ZPC,,Full,forbidden-suffix
G1ZPJ,parsed,G1,,ZPJ,G#1ZPJ,,Full,forbidden-suffix
G1ZPO,parsed,G1,,ZPO,G#1ZPO,,Full,forbidden-suffix
G1ZPQ,parsed,G1,,ZPQ,G#1ZPQ,,Full,forbidden-suffix
G1ZPU,parsed,G1,,ZPU,G#1ZPU,,Full,forbidden-suffix
G1ZQA,parsed,G1,,ZQA,G#1ZQA,,Full,forbidden-suffix
G1ZQC,parsed,G1,,ZQC,G#1ZQC,,Full,forbidden-suffix
G1ZQE,parsed,G1,,ZQE,G#1ZQE,,Full,forbidden-suffix
G1ZQF,parsed,G1,,ZQF,G#1ZQF,,Full,forbidden-suffix
G1ZQG,parsed,G1,,ZQG,G#1ZQG,,Full,forbidden-suffix
G1ZQI,parsed,G1,,ZQI,G#1ZQI,,Full,forbidden-suffix
G1ZQN,parsed,G1,,ZQN,G#1ZQN,,Full,forbidden-suffix
G1ZQO,parsed,G1,,ZQO,G#1ZQO,,Full,forbidden-suffix
G1ZQR,parsed,G1,,ZQR,G#1ZQR,,Full,forbidden-suffix
G1ZQV,parsed,G1,,ZQV,G#1ZQV,,Full,forbidden-suffix
G1ZQZ,parsed,G1,,ZQZ,G#1ZQZ,,Full,forbidden-suffix
G1ZRE,parsed,G1,,ZRE,G#1ZRE,,Full,forbidden-suffix
G1ZRF,parsed,G1,,ZRF,G#1ZRF,,Full,forbidden-suffix
G1ZRN,parsed,G1,,ZRN,G#1ZRN,,Full,forbidden-suffix
G1ZRP,parsed,G1,,ZRP,G#1ZRP,,Full,forbidden-suffix
G1ZRQ,parsed,G1,,ZRQ,G#1ZRQ,,Full,forbidden-suffix
G1ZRR,parsed,G1,,ZRR,G#1ZRR,,Full,forbidden-suffix
G1ZRS,parsed,G1,,ZRS,G#1ZRS,,Full,forbidden-suffix
G1ZRT,parsed,G1,,ZRT,G#1ZRT,,Full,forbidden-suffix
G1ZRU,parsed,G1,,ZRU,G#1ZRU,,Full,forbidden-suffix
G1ZRZ,parsed,G1,,ZRZ,G#1ZRZ,,Full,forbidden-suffix
G1ZSA,parsed,G1,,ZSA,G#1ZSA,,Full,forbidden-suffix
G1ZSE,parsed,G1,,ZSE,G#1ZSE,,Full,forbidden-suffix
G1ZSF,parsed,G1,,ZSF,G#1ZSF,,Full,forbidden-suffix
G1ZSG,parsed,G1,,ZSG,G#1ZSG,,Full,forbidden-suffix
G1ZSJ,parsed,G1,,ZSJ,G#1ZSJ,,Full,forbidden-suffix
G1ZSK,parsed,G1,,ZSK,G#1ZSK,,Full,forbidden-suffix
G1ZSR,parsed,G1,,ZSR,G#1ZSR,,Full,forbidden-suffix
G1ZST,parsed,G1,,ZST,G#1ZST,,Full,forbidden-suffix
G1ZSV,parsed,G1,,ZSV,G#1ZSV,,Full,forbidden-suffix
G1ZSY,parsed,G1,,ZSY,G#1ZSY,,Full,forbidden-suffix
G1ZSZ,parsed,G1,,ZSZ,G#1ZSZ,,Full,forbidden-suffix
G1ZTB,parsed,G1,,ZTB,G#1ZTB,,Full,forbidden-suffix
G1ZTG,parsed,G1,,ZTG,G#1ZTG,,Full,forbidden-suffix
G1ZTJ,parsed,G1,,ZTJ,G#1ZTJ,,Full,forbidden-suffix
G1ZTK,parsed,G1,,ZTK,G#1ZTK,,Full,forbidden-suffix
G1ZTM,parsed,G1,,ZTM,G#1ZTM,,Full,forbidden-suffix
G1ZTN,parsed,G1,,ZTN,G#1ZTN,,Full,forbidden-suffix
G1ZUB,parsed,G1,,ZUB,G#1ZUB,,Full,forbidden-suffix
G1ZUC,parsed,G1,,ZUC,G#1ZUC,,Full,forbidden-suffix
G1ZUG,parsed,G1,,ZUG,G#1ZUG,,Full,forbidden-suffix
G1ZUH,parsed,G1,,ZUH,G#1ZUH,,Full,forbidden-suffix
G1ZUK,parsed,G1,,ZUK,G#1ZUK,,Full,forbidden-suffix
G1ZUS,parsed,G1,,ZUS,G#1ZUS,,Full,forbidden-suffix
G1ZUU,parsed,G1,,ZUU,G#1ZUU,,Full,forbidden-suffix
G1ZUZ,parsed,G1,,ZUZ,G#1ZUZ,,Full,forbidden-suffix
G1ZVB,parsed,G1,,ZVB,G#1ZVB,,Full,forbidden-suffix
G1ZVC,parsed,G1,,ZVC,G#1ZVC,,Full,forbidden-suffix
G1ZVE,parsed,G1,,ZVE,G#1ZVE,,Full,forbidden-suffix
G1ZVJ,parsed,G1,,ZVJ,G#1ZVJ,,Full,forbidden-suffix
G1ZVL,parsed,G1,,ZVL,G#1ZVL,,Full,forbidden-suffix
G1ZVN,parsed,G1,,ZVN,G#1ZVN,,Full,forbidden-suffix
G1ZVO,parsed,G1,,ZVO,G#1ZVO,,Full,forbidden-suffix
G1ZVQ,parsed,G1,,ZVQ,G#1ZVQ,,Full,forbidden-suffix
G1ZVZ,parsed,G1,,ZVZ,G#1ZVZ,,Full,forbidden-suffix
G1ZWA,parsed,G1,,ZWA,G#1ZWA,,Full,forbidden-suffix
G1ZWB,parsed,G1,,ZWB,G#1ZWB,,Full,forbidden-suffix
G1ZWH,parsed,G1,,ZWH,G#1ZWH,,Full,forbidden-suffix
G1ZWQ,parsed,G1,,ZWQ,G#1ZWQ,,Full,forbidden-suffix
G1ZWT,parsed,G1,,ZWT,G#1ZWT,,Full,forbidden-suffix
G1ZWW,parsed,G1,,ZWW,G#1ZWW,,Full,forbidden-suffix
G1ZWY,parsed,G1,,ZWY,G#1ZWY,,Full,forbidden-suffix
G1ZXA,parsed,G1,,ZXA,G#1ZXA,,Full,forbidden-suffix
G1ZXC,parsed,G1,,ZXC,G#1ZXC,,Full,forbidden-suffix
G1ZXD,parsed,G1,,ZXD,G#1ZXD,,Full,forbidden-suffix
G1ZXH,parsed,G1,,ZXH,G#1ZXH,,Full,forbidden-suffix
G1ZXQ,parsed,G1,,ZXQ,G#1ZXQ,,Full,forbidden-suffix
G1ZXT,parsed,G1,,ZXT,G#1ZXT,,Full,forbidden-suffix
G1ZYB,parsed,G1,,ZYB,G#1ZYB,,Full,forbidden-suffix
G1ZYC,parsed,G1,,ZYC,G#1ZYC,,Full,forbidden-suffix
G1ZYJ,parsed,G1,,ZYJ,G#1ZYJ,,Full,forbidden-suffix
G1ZYN,parsed,G1,,ZYN,G#1ZYN,,Full,forbidden-suffix
G1ZYS,parsed,G1,,ZYS,G#1ZYS,,Full,forbidden-suffix
G1ZYX,parsed,G1,,ZYX,G#1ZYX,,Full,forbidden-suffix
G1ZYY,parsed,G1,,ZYY,G#1ZYY,,Full,forbidden-suffix
G1ZZA,parsed,G1,,ZZA,G#1ZZA,,Full,forbidden-suffix
G1ZZC,parsed,G1,,ZZC,G#1ZZC,,Full,forbidden-suffix
G1ZZG,parsed,G1,,ZZG,G#1ZZG,,Full,forbidden-suffix
G1ZZL,parsed,G1,,ZZL,G#1ZZL,,Full,forbidden-suffix
G1ZZX,parsed,G1,,ZZX,G#1ZZX,,Full,forbidden-suffix
G1ZZY,parsed,G1,,ZZY,G#1ZZY,,Full,forbidden-suffix
G2AA,parsed,G2,,AA,G#2AA,,Full,
G2AAN,parsed,G2,,AAN,G#2AAN,,Full,
G2ABJ,parsed,G2,,ABJ,G#2ABJ,,Full,
G2ABR,parsed,G2,,ABR,G#2ABR,,Full,
G2ACN,parsed,G2,,ACN,G#2ACN,,Full,
G2ACY,parsed,G2,,ACY,G#2ACY,,Full,
G2ADC,parsed,G2,,ADC,G#2ADC,,Full,
G2ADN,parsed,G2,,ADN,G#2ADN,,Full,
G2AFV,parsed,G2,,AFV,G#2AFV,,Full,
G2AHU,parsed,G2,,AHU,G#2AHU,,Full,
G2AIS,parsed,G2,,AIS,G#2AIS,,Full,
G2AIW,parsed,G2,,AIW,G#2AIW,,Full,
G2AJL,parsed,G2,,AJL,G#2AJL,,Full,
G2AJW,parsed,G2,,AJW,G#2AJW,,Full,
G2AKS,parsed,G2,,AKS,G#2AKS,,Full,
G2ALM,parsed,G2,,ALM,G#2ALM,,Full,
G2ALN,parsed,G2,,ALN,G#2ALN,,Full,
G2AMG,parsed,G2,,AMG,G#2AMG,,Full,
G2AMM,parsed,G2,,AMM,G#2AMM,,Full,
G2ANC,parsed,G2,,ANC,G#2ANC,,Full,
G2AND,parsed,G2,,AND,G#2AND,,Full,
G2AOY,parsed,G2,,AOY,G#2AOY,,Full,
G2AOZ,parsed,G2,,AOZ,G#2AOZ,,Full,
G2API,parsed,G2,,API,G#2API,,Full,
G2AQJ,parsed,G2,,AQJ,G#2AQJ,,Full,
G2ART,parsed,G2,,ART,G#2ART,,Full,
G2ARU,parsed,G2,,ARU,G#2ARU,,Full,
G2ARV,parsed,G2,,ARV,G#2ARV,,Full,
G2ARY,parsed,G2,,ARY,G#2ARY,,Full,
G2AS,parsed,G2,,AS,G#2AS,,Full,
G2ASF,parsed,G2,,ASF,G#2ASF,,Full,
G2ASU,parsed,G2,,ASU,G#2ASU,,Full,
G2AVV,parsed,G2,,AVV,G#2AVV,,Full,
G2AXO,parsed,G2,,AXO,G#2AXO,,Full,
G2AXQ,parsed,G2,,AXQ,G#2AXQ,,Full,
G2AXU,parsed,G2,,AXU,G#2AXU,,Full,
G2AZC,parsed,G2,,AZC,G#2AZC,,Full,
G2AZM,parsed,G2,,AZM,G#2AZM,,Full,
G2BAR,parsed,G2,,BAR,G#2BAR,,Full,
G2BBC,parsed,G2,,BBC,G#2BBC,,Full,
G2BBI,parsed,G2,,BBI,G#2BBI,,Full,
G2BDV,parsed,G2,,BDV,G#2BDV,,Full,
G2BFC,parsed,G2,,BFC,G#2BFC,,Full,
G2BFD,parsed,G2,,BFD,G#2BFD,,Full,
G2BFV,parsed,G2,,BFV,G#2BFV,,Full,
G2BGG,parsed,G2,,BGG,G#2BGG,,Full,
G2BGI,parsed,G2,,BGI,G#2BGI,,Full,
G2BGU,parsed,G2,,BGU,G#2BGU,,Full,
G2BHG,parsed,G2,,BHG,G#2BHG,,Full,
G2BHY,parsed,G2,,BHY,G#2BHY,,Full,
G2BJK,parsed,G2,,BJK,G#2BJK,,Full,
G2BKZ,parsed,G2,,BKZ,G#2BKZ,,Full,
G2BLA,parsed,G2,,BLA,G#2BLA,,Full,
G2BMJ,parsed,G2,,BMJ,G#2BMJ,,Full,
G2BOF,parsed,G2,,BOF,G#2BOF,,Full,
G2BQP,parsed,G2,,BQP,G#2BQP,,Full,
G2BQY,parsed,G2,,BQY,G#2BQY,,Full,
G2BRH,parsed,G2,,BRH,G#2BRH,,Full,
G2BRS,parsed,G2,,BRS,G#2BRS,,Full,
G2BSJ,parsed,G2,,BSJ,G#2BSJ,,Full,
G2BSW,parsed,G2,,BSW,G#2BSW,,Full,
G2BTO,parsed,G2,,BTO,G#2BTO,,Full,
G2BTZ,parsed,G2,,BTZ,G#2BTZ,,Full,
G2BUJ,parsed,G2,,BUJ,G#2BUJ,,Full,
G2BUP,parsed,G2,,BUP,G#2BUP,,Full,
G2BWW,parsed,G2,,BWW,G#2BWW,,Full,
G2BX,parsed,G2,,BX,G#2BX,,Full,
G2BXH,parsed,G2,,BXH,G#2BXH,,Full,
G2BXP,parsed,G2,,BXP,G#2BXP,,Full,
G2BZR,parsed,G2,,BZR,G#2BZR,,Full,
G2CD,parsed,G2,,CD,G#2CD,,Full,
G2CFC,parsed,G2,,CFC,G#2CFC,,Full,
G2CGF,parsed,G2,,CGF,G#2CGF,,Full,
G2CGL,parsed,G2,,CGL,G#2CGL,,Full,
G2CHI,parsed,G2,,CHI,G#2CHI,,Full,
G2CIL,parsed,G2,,CIL,G#2CIL,,Full,
G2CIW,parsed,G2,,CIW,G#2CIW,,Full,
G2CJK,parsed,G2,,CJK,G#2CJK,,Full,
G2CJL,parsed,G2,,CJL,G#2CJL,,Full,
G2CKQ,parsed,G2,,CKQ,G#2CKQ,,Full,
G2CKR,parsed,G2,,CKR,G#2CKR,,Full,
G2CMW,parsed,G2,,CMW,G#2CMW,,Full,
G2CNN,parsed,G2,,CNN,G#2CNN,,Full,
G2CO,parsed,G2,,CO,G#2CO,,Full,
G2CP,parsed,G2,,CP,G#2CP,,Full,
G2CQX,parsed,G2,,CQX,G#2CQX,,Full,
G2CXT,parsed,G2,,CXT,G#2CXT,,Full,
G2CYN,parsed,G2,,CYN,G#2CYN,,Full,
G2CZS,parsed,G2,,CZS,G#2CZS,,Full,
G2DAN,parsed,G2,,DAN,G#2DAN,,Full,
G2DBH,parsed,G2,,DBH,G#2DBH,,Full,
G2DD,parsed,G2,,DD,G#2DD,,Full,
G2DGB,parsed,G2,,DGB,G#2DGB,,Full,
G2DHM,parsed,G2,,DHM,G#2DHM,,Full,
G2DJ,parsed,G2,,DJ,G#2DJ,,Full,
G2DJM,parsed,G2,,DJM,G#2DJM,,Full,
G2DLK,parsed,G2,,DLK,G#2DLK,,Full,
G2DLX,parsed,G2,,DLX,G#2DLX,,Full,
G2DML,parsed,G2,,DML,G#2DML,,Full,
G2DNJ,parsed,G2,,DNJ,G#2DNJ,,Full,
G2DPA,parsed,G2,,DPA,G#2DPA,,Full,
G2DPL,parsed,G2,,DPL,G#2DPL,,Full,
G2DPQ,parsed,G2,,DPQ,G#2DPQ,,Full,
G2DPY,parsed,G2,,DPY,G#2DPY,,Full,
G2DQU,parsed,G2,,DQU,G#2DQU,,Full,
G2DSY,parsed,G2,,DSY,G#2DSY,,Full,
G2DTQ,parsed,G2,,DTQ,G#2DTQ,,Full,
G2DUS,parsed,G2,,DUS,G#2DUS,,Full,
G2DVP,parsed,G2,,DVP,G#2DVP,,Full,
G2DWB,parsed,G2,,DWB,G#2DWB,,Full,
G2DX,parsed,G2,,DX,G#2DX,,Full,
G2DXQ,parsed,G2,,DXQ,G#2DXQ,,Full,
G2DXU,parsed,G2,,DXU,G#2DXU,,Full,
G2DZF,parsed,G2,,DZF,G#2DZF,,Full,
G2DZH,parsed,G2,,DZH,G#2DZH,,Full,
G2FA,parsed,G2,,FA,G#2FA,,Full,
G2FBU,parsed,G2,,FBU,G#2FBU,,Full,
G2FCA,parsed,G2,,FCA,G#2FCA,,Full,
G2FCP,parsed,G2,,FCP,G#2FCP,,Full,
G2FFD,parsed,G2,,FFD,G#2FFD,,Full,
G2FFN,parsed,G2,,FFN,G#2FFN,,Full,
G2FFO,parsed,G2,,FFO,G#2FFO,,Full,
G2FGB,parsed,G2,,FGB,G#2FGB,,Full,
G2FGT,parsed,G2,,FGT,G#2FGT,,Full,
G2FHF,parsed,G2,,FHF,G#2FHF,,Full,
G2FHM,parsed,G2,,FHM,G#2FHM,,Full,
G2FJA,parsed,G2,,FJA,G#2FJA,,Full,
G2FJT,parsed,G2,,FJT,G#2FJT,,Full,
G2FKO,parsed,G2,,FKO,G#2FKO,,Full,
G2FKP,parsed,G2,,FKP,G#2FKP,,Full,
G2FKZ,parsed,G2,,FKZ,G#2FKZ,,Full,
G2FLW,parsed,G2,,FLW,G#2FLW,,Full,
G2FM,parsed,G2,,FM,G#2FM,,Full,
G2FMW,parsed,G2,,FMW,G#2FMW,,Full,
G2FNT,parsed,G2,,FNT,G#2FNT,,Full,
G2FOF,parsed,G2,,FOF,G#2FOF,,Full,forbidden-suffix
G2FPY,parsed,G2,,FPY,G#2FPY,,Full,
G2FQP,parsed,G2,,FQP,G#2FQP,,Full,
G2FQS,parsed,G2,,FQS,G#2FQS,,Full,
G2FQZ,parsed,G2,,FQZ,G#2FQZ,,Full,
G2FRT,parsed,G2,,FRT,G#2FRT,,Full,
G2FRY,parsed,G2,,FRY,G#2FRY,,Full,
G2FSH,parsed,G2,,FSH,G#2FSH,,Full,
G2FSJ,parsed,G2,,FSJ,G#2FSJ,,Full,
G2FSR,parsed,G2,,FSR,G#2FSR,,Full,
G2FSS,parsed,G2,,FSS,G#2FSS,,Full,
G2FT,parsed,G2,,FT,G#2FT,,Full,
G2FTK,parsed,G2,,FTK,G#2FTK,,Full,
G2FTY,parsed,G2,,FTY,G#2FTY,,Full,
G2FUM,parsed,G2,,FUM,G#2FUM,,Full,
G2FUU,parsed,G2,,FUU,G#2FUU,,Full,
G2FVL,parsed,G2,,FVL,G#2FVL,,Full,
G2FXJ,parsed,G2,,FXJ,G#2FXJ,,Full,
G2FXQ,parsed,G2,,FXQ,G#2FXQ,,Full,
G2FXS,parsed,G2,,FXS,G#2FXS,,Full,
G2FXV,parsed,G2,,FXV,G#2FXV,,Full,
G2FXZ,parsed,G2,,FXZ,G#2FXZ,,Full,
G2FYO,parsed,G2,,FYO,G#2FYO,,Full,
G2FYV,parsed,G2,,FYV,G#2FYV,,Full,
G2FZ,parsed,G2,,FZ,G#2FZ,,Full,
G2FZO,parsed,G2,,FZO,G#2FZO,,Full,
G2HAJ,parsed,G2,,HAJ,G#2HAJ,,Full,
G2HAX,parsed,G2,,HAX,G#2HAX,,Full,
G2HBA,parsed,G2,,HBA,G#2HBA,,Full,
G2HCA,parsed,G2,,HCA,G#2HCA,,Full,
G2HCG,parsed,G2,,HCG,G#2HCG,,Full,
G2HDF,parsed,G2,,HDF,G#2HDF,,Full,
G2HDR,parsed,G2,,HDR,G#2HDR,,Full,
G2HDU,parsed,G2,,HDU,G#2HDU,,Full,
G2HFP,parsed,G2,,HFP,G#2HFP,,Full,
G2HFR,parsed,G2,,HFR,G#2HFR,,Full,
G2HHH,parsed,G2,,HHH,G#2HHH,,Full,
G2HIO,parsed,G2,,HIO,G#2HIO,,Full,
G2HIX,parsed,G2,,HIX,G#2HIX,,Full,
G2HJT,parsed,G2,,HJT,G#2HJT,,Full,
G2HKG,parsed,G2,,HKG,G#2HKG,,Full,
G2HKQ,parsed,G2,,HKQ,G#2HKQ,,Full,
G2HKS,parsed,G2,,HKS,G#2HKS,,Full,
G2HKU,parsed,G2,,HKU,G#2HKU,,Full,
G2HLB,parsed,G2,,HLB,G#2HLB,,Full,
G2HLP,parsed,G2,,HLP,G#2HLP,,Full,
G2HMB,parsed,G2,,HMB,G#2HMB,,Full,
G2HMK,parsed,G2,,HMK,G#2HMK,,Full,
G2HNA,parsed,G2,,HNA,G#2HNA,,Full,
G2HNF,parsed,G2,,HNF,G#2HNF,,Full,
G2HNI,parsed,G2,,HNI,G#2HNI,,Full,
G2HOJ,parsed,G2,,HOJ,G#2HOJ,,Full,
G2HOS,parsed,G2,,HOS,G#2HOS,,Full,
G2HPG,parsed,G2,,HPG,G#2HPG,,Full,
G2HR,parsed,G2,,HR,G#2HR,,Full,
G2HS,parsed,G2,,HS,G#2HS,,Full,
G2HW,parsed,G2,,HW,G#2HW,,Full,
G2HX,parsed,G2,,HX,G#2HX,,Full,
G2IF,parsed,G2,,IF,G#2IF,,Full,
G2IV,parsed,G2,,IV,G#2IV,,Full,
G2JL,parsed,G2,,JL,G#2JL,,Full,
