callsign,status,licence_class,licence_issued_date
G8HLU,Allocated,Full,2014-07-21
M6EOY,Allocated,Foundation,2014-07-22
M3OLB,Allocated,Foundation,2014-07-22
M0HUA,Allocated,Full,2014-07-22
G8KJT,Allocated,Full,2014-07-22
20HMC,Allocated,Intermediate,2014-07-22
20ZMX,Allocated,Intermediate,2014-07-22
M6MKP,Allocated,Foundation,2014-07-23
M6EPA,Allocated,Foundation,2014-07-23
M6IAZ,Allocated,Foundation,2014-07-23
M6JGI,Allocated,Foundation,2014-07-23
20HIM,Allocated,Intermediate,2014-07-23
M6EPB,Allocated,Foundation,2014-07-24
M6EPC,Allocated,Foundation,2014-07-24
G0ULR,Allocated,Full,2014-07-24
M0CAH,Allocated,Full,2014-07-24
20IAW,Allocated,Intermediate,2014-07-24
M6TTN,Allocated,Foundation,2014-07-25
M6FWK,Allocated,Foundation,2014-07-25
M6NRB,Allocated,Foundation,2014-07-25
M6NDV,Allocated,Foundation,2014-07-25
20FGI,Allocated,Intermediate,2014-07-25
20LKM,Allocated,Intermediate,2014-07-25
20MOK,Allocated,Intermediate,2014-07-25
20NAQ,Allocated,Intermediate,2014-07-25
20OSY,Allocated,Intermediate,2014-07-25
20TWK,Allocated,Intermediate,2014-07-25
G3TBL,Reserved,Full,2014-07-27
G7MRI,Allocated,Full,2014-07-27
20FKU,Allocated,Intermediate,2014-07-27
20GYN,Allocated,Intermediate,2014-07-27
M6FDC,Allocated,Foundation,2014-07-28
M6PNN,Reserved,Foundation,2014-07-28
M6WCJ,Allocated,Foundation,2014-07-28
M6EPD,Allocated,Foundation,2014-07-28
M6LVE,Allocated,Foundation,2014-07-28
M6EPE,Allocated,Foundation,2014-07-28
20RIH,Allocated,Intermediate,2014-07-28
20TCS,Allocated,Intermediate,2014-07-28
M6NNU,Allocated,Foundation,2014-07-29
G8CDF,Allocated,Full,2014-07-29
M1ENH,Allocated,Full,2014-07-29
20DGL,Allocated,Intermediate,2014-07-29
M6GLM,Allocated,Foundation,2014-07-30
M6KKH,Allocated,Foundation,2014-07-30
M6EPF,Allocated,Foundation,2014-07-30
M6PPG,Allocated,Foundation,2014-07-30
M6PNL,Allocated,Foundation,2014-07-30
M6FXB,Allocated,Foundation,2014-07-30
M6SXP,Allocated,Foundation,2014-07-30
M6PEF,Allocated,Foundation,2014-07-30
M6KIB,Allocated,Foundation,2014-07-30
20PCQ,Allocated,Intermediate,2014-07-30
20YCU,Allocated,Intermediate,2014-07-30
M6EPG,Allocated,Foundation,2014-07-31
M6EPI,Allocated,Foundation,2014-07-31
M6MHY,Allocated,Foundation,2014-07-31
M6EPL,Allocated,Foundation,2014-07-31
M6KTA,Allocated,Foundation,2014-07-31
M0HRI,Allocated,Full,2014-07-31
M0HQZ,Allocated,Full,2014-07-31
G1PUR,Allocated,Full,2014-07-31
G4NMA,Allocated,Full,2014-07-31
20HLC,Allocated,Intermediate,2014-07-31
20TCT,Reserved,Intermediate,2014-07-31
M6FYV,Allocated,Foundation,2014-08-01
M6ICP,Allocated,Foundation,2014-08-01
20JLD,Allocated,Intermediate,2014-08-01
M6GGP,Allocated,Foundation,2014-08-03
M6EPN,Allocated,Foundation,2014-08-03
M6RGZ,Allocated,Foundation,2014-08-03
M6KMZ,Allocated,Foundation,2014-08-03
M6SVS,Allocated,Foundation,2014-08-03
M6EPP,Allocated,Foundation,2014-08-03
M6IVN,Allocated,Foundation,2014-08-03
G0MJN,Allocated,Full,2014-08-03
G7GEA,Allocated,Full,2014-08-03
G7LVV,Allocated,Full,2014-08-03
20DEW,Reserved,Intermediate,2014-08-03
20FBE,Allocated,Intermediate,2014-08-03
20HWX,Allocated,Intermediate,2014-08-03
20MFE,Allocated,Intermediate,2014-08-03
20MFP,Allocated,Intermediate,2014-08-03
20NTA,Allocated,Intermediate,2014-08-03
20SKJ,Allocated,Intermediate,2014-08-03
20SYN,Allocated,Intermediate,2014-08-03
20TDG,Allocated,Intermediate,2014-08-03
20THO,Allocated,Intermediate,2014-08-03
20VII,Allocated,Intermediate,2014-08-03
20XAY,Allocated,Intermediate,2014-08-03
M6EPQ,Allocated,Foundation,2014-08-04
M0TWJ,Allocated,Full,2014-08-04
20EII,Allocated,Intermediate,2014-08-04
20JXL,Allocated,Intermediate,2014-08-04
20JXV,Allocated,Intermediate,2014-08-04
M6EPR,Allocated,Foundation,2014-08-05
M6HVN,Allocated,Foundation,2014-08-05
20KAQ,Allocated,Intermediate,2014-08-05
20VBX,Allocated,Intermediate,2014-08-05
20XZZ,Allocated,Intermediate,2014-08-05
M6RFZ,Allocated,Foundation,2014-08-06
M6PVL,Allocated,Foundation,2014-08-06
M0SGO,Allocated,Full,2014-08-06
M6EPU,Allocated,Foundation,2014-08-07
M6YLB,Allocated,Foundation,2014-08-08
M6IAR,Allocated,Foundation,2014-08-08
M6EPV,Allocated,Foundation,2014-08-10
M3CDE,Allocated,Foundation,2014-08-10
G0BNK,Allocated,Full,2014-08-10
M0SPA,Allocated,Full,2014-08-10
M0HRJ,Allocated,Full,2014-08-10
G6JSK,Allocated,Full,2014-08-10
G0ZGN,Allocated,Full,2014-08-10
M1CWG,Allocated,Full,2014-08-10
20APY,Allocated,Intermediate,2014-08-10
M6EPX,Allocated,Foundation,2014-08-11
M6LKF,Allocated,Foundation,2014-08-11
G8YNM,Allocated,Full,2014-08-11
M6EPY,Allocated,Foundation,2014-08-12
M6LDB,Allocated,Foundation,2014-08-12
M6EVR,Allocated,Foundation,2014-08-12
M6TUN,Allocated,Foundation,2014-08-12
M3DLB,Allocated,Foundation,2014-08-12
M6EPZ,Allocated,Foundation,2014-08-12
M6LYD,Allocated,Foundation,2014-08-12
M6IJD,Allocated,Foundation,2014-08-12
20ILN,Allocated,Intermediate,2014-08-12
20KKA,Allocated,Intermediate,2014-08-12
M6LHO,Allocated,Foundation,2014-08-13
M6OCH,Allocated,Foundation,2014-08-13
M6IJP,Allocated,Foundation,2014-08-13
M0UKI,Allocated,Full,2014-08-13
M0HRK,Allocated,Full,2014-08-13
G4DYA,Allocated,Full,2014-08-13
M6FEW,Allocated,Foundation,2014-08-14
M6MHW,Allocated,Foundation,2014-08-14
M6JTA,Allocated,Foundation,2014-08-14
M6NOS,Allocated,Foundation,2014-08-14
M6VMJ,Allocated,Foundation,2014-08-14
M6KKD,Allocated,Foundation,2014-08-14
M6JLI,Allocated,Foundation,2014-08-14
M6EQA,Allocated,Foundation,2014-08-14
M6OAW,Allocated,Foundation,2014-08-14
M6ORA,Allocated,Foundation,2014-08-14
M6XRF,Allocated,Foundation,2014-08-14
M6UDR,Allocated,Foundation,2014-08-14
M6KDY,Allocated,Foundation,2014-08-14
M6MXZ,Allocated,Foundation,2014-08-14
M6RXC,Allocated,Foundation,2014-08-14
M6UMA,Allocated,Foundation,2014-08-14
M6WCM,Allocated,Foundation,2014-08-14
M6ZJH,Allocated,Foundation,2014-08-14
20DUC,Allocated,Intermediate,2014-08-14
20IUZ,Allocated,Intermediate,2014-08-14
20YDC,Reserved,Intermediate,2014-08-14
20ZYL,Allocated,Intermediate,2014-08-14
M6WRS,Allocated,Foundation,2014-08-15
M6EQB,Allocated,Foundation,2014-08-15
M6XKG,Allocated,Foundation,2014-08-15
M6YDA,Allocated,Foundation,2014-08-15
M6PEJ,Allocated,Foundation,2014-08-15
M6UBT,Allocated,Foundation,2014-08-15
M6JGK,Allocated,Foundation,2014-08-17
M1CNE,Allocated,Full,2014-08-17
G7NKK,Allocated,Full,2014-08-17
G1CPC,Allocated,Full,2014-08-17
M3UCT,Allocated,Foundation,2014-08-18
G0WTW,Allocated,Full,2014-08-18
20DFA,Allocated,Intermediate,2014-08-18
M0ATT,Allocated,Full,2014-08-19
M6PEI,Allocated,Foundation,2014-08-20
M6GKO,Allocated,Foundation,2014-08-20
M6GFA,Allocated,Foundation,2014-08-20
M6KVI,Allocated,Foundation,2014-08-20
M6RHG,Allocated,Foundation,2014-08-20
M6MSF,Allocated,Foundation,2014-08-20
M0HGX,Allocated,Full,2014-08-20
G6NCN,Allocated,Full,2014-08-20
20DFB,Allocated,Intermediate,2014-08-20
M6EQC,Allocated,Foundation,2014-08-21
M6EQD,Allocated,Foundation,2014-08-21
G1NQP,Allocated,Full,2014-08-21
G6THM,Allocated,Full,2014-08-21
G4AUE,Allocated,Full,2014-08-21
20EHG,Allocated,Intermediate,2014-08-21
M6RPK,Allocated,Foundation,2014-08-22
M6EQE,Allocated,Foundation,2014-08-22
20EOO,Allocated,Intermediate,2014-08-22
M6TSO,Allocated,Foundation,2014-08-23
M6EQU,Allocated,Foundation,2014-08-25
G4GBG,Allocated,Full,2014-08-25
G3ZMU,Allocated,Full,2014-08-25
M6EQF,Allocated,Foundation,2014-08-26
M6HNY,Allocated,Foundation,2014-08-26
M6KMJ,Allocated,Foundation,2014-08-26
G6NRC,Allocated,Full,2014-08-26
M0AIH,Allocated,Full,2014-08-26
G3WQP,Allocated,Full,2014-08-26
G6EWX,Allocated,Full,2014-08-26
20JTH,Allocated,Intermediate,2014-08-26
20NIV,Allocated,Intermediate,2014-08-26
M6WCL,Allocated,Foundation,2014-08-27
M6MIQ,Allocated,Foundation,2014-08-27
M6VKK,Allocated,Foundation,2014-08-27
M6MTU,Allocated,Foundation,2014-08-27
M6FBJ,Allocated,Foundation,2014-08-27
M6PEL,Allocated,Foundation,2014-08-27
G6PTT,Allocated,Full,2014-08-27
20KBL,Allocated,Intermediate,2014-08-27
20LVR,Allocated,Intermediate,2014-08-27
20RTZ,Allocated,Intermediate,2014-08-27
20SWX,Allocated,Intermediate,2014-08-27
M6MTO,Allocated,Foundation,2014-08-28
M6EQG,Allocated,Foundation,2014-08-28
M6KCJ,Allocated,Foundation,2014-08-28
G7KQO,Allocated,Full,2014-08-28
M0HRL,Allocated,Full,2014-08-28
20NBT,Allocated,Intermediate,2014-08-28
M6GJH,Allocated,Foundation,2014-08-29
M6EQH,Reserved,Foundation,2014-08-31
M6WME,Reserved,Foundation,2014-08-31
M6EQI,Reserved,Foundation,2014-08-31
M6PES,Reserved,Foundation,2014-08-31
M6RZZ,Allocated,Foundation,2014-08-31
M6EQJ,Allocated,Foundation,2014-08-31
M6NWB,Allocated,Foundation,2014-08-31
M6KWE,Allocated,Foundation,2014-08-31
M6TLX,Allocated,Foundation,2014-08-31
M6IAT,Allocated,Foundation,2014-08-31
M6HVI,Allocated,Foundation,2014-08-31
M6FDD,Allocated,Foundation,2014-08-31
M6EQK,Allocated,Foundation,2014-08-31
M6LLC,Allocated,Foundation,2014-08-31
M0MTA,Allocated,Full,2014-08-31
M0MFL,Allocated,Full,2014-08-31
M0HRM,Allocated,Full,2014-08-31
M0PXR,Allocated,Full,2014-08-31
M0HRN,Reserved,Full,2014-08-31
M0SGZ,Allocated,Full,2014-08-31
M0SSV,Allocated,Full,2014-08-31
M0HRQ,Reserved,Full,2014-08-31
M0XLB,Allocated,Full,2014-08-31
M0JZM,Allocated,Full,2014-08-31
M0WPC,Reserved,Full,2014-08-31
M0HRT,Allocated,Full,2014-08-31
M0WQK,Allocated,Full,2014-08-31
M0IRP,Allocated,Full,2014-08-31
M0SXF,Allocated,Full,2014-08-31
M0XCO,Allocated,Full,2014-08-31
M0HRU,Allocated,Full,2014-08-31
M0SKL,Allocated,Full,2014-08-31
M0KIN,Allocated,Full,2014-08-31
M0HRW,Allocated,Full,2014-08-31
20DFC,Reserved,Intermediate,2014-08-31
20DFD,Reserved,Intermediate,2014-08-31
20DFG,Allocated,Intermediate,2014-08-31
20JLM,Allocated,Intermediate,2014-08-31
20KMG,Reserved,Intermediate,2014-08-31
20LJD,Allocated,Intermediate,2014-08-31
20RDZ,Allocated,Intermediate,2014-08-31
M6GEX,Reserved,Foundation,2014-09-01
M6LLE,Allocated,Foundation,2014-09-01
M6EQL,Allocated,Foundation,2014-09-01
M6EQM,Allocated,Foundation,2014-09-01
M6EQN,Allocated,Foundation,2014-09-01
M6EQO,Allocated,Foundation,2014-09-01
M6ZPB,Allocated,Foundation,2014-09-01
M6EQP,Allocated,Foundation,2014-09-01
M0KWW,Allocated,Full,2014-09-01
M0PDP,Allocated,Full,2014-09-01
M0HTZ,Allocated,Full,2014-09-01
20GYW,Allocated,Intermediate,2014-09-01
20TUW,Allocated,Intermediate,2014-09-01
G6SWO,Allocated,Full,2014-09-02
G1VBW,Allocated,Full,2014-09-02
G8LVI,Allocated,Full,2014-09-02
M6JIZ,Allocated,Foundation,2014-09-03
M6PKD,Allocated,Foundation,2014-09-03
M6SFV,Allocated,Foundation,2014-09-03
M0NAZ,Allocated,Full,2014-09-03
20PLR,Allocated,Intermediate,2014-09-03
G4JSP,Allocated,Full,2014-09-04
G1PPA,Allocated,Full,2014-09-04
G8YDE,Allocated,Full,2014-09-04
G4PCK,Allocated,Full,2014-09-04
G6UMT,Allocated,Full,2014-09-04
M6OAO,Allocated,Foundation,2014-09-05
M6FZY,Allocated,Foundation,2014-09-05
M6KLN,Allocated,Foundation,2014-09-05
M6WFB,Allocated,Foundation,2014-09-05
M6UMH,Allocated,Foundation,2014-09-05
M6ZFE,Allocated,Foundation,2014-09-05
M6PUF,Allocated,Foundation,2014-09-05
M6MIY,Allocated,Foundation,2014-09-05
M6KCT,Allocated,Foundation,2014-09-05
M6ZBW,Allocated,Foundation,2014-09-05
M0WLO,Allocated,Full,2014-09-05
20DFI,Allocated,Intermediate,2014-09-05
20DFL,Allocated,Intermediate,2014-09-05
20DFM,Allocated,Intermediate,2014-09-05
20DFN,Allocated,Intermediate,2014-09-05
20EEA,Allocated,Intermediate,2014-09-05
20ELG,Allocated,Intermediate,2014-09-05
20FSM,Allocated,Intermediate,2014-09-05
M6JGC,Allocated,Foundation,2014-09-06
20ENQ,Allocated,Intermediate,2014-09-06
M6SFQ,Allocated,Foundation,2014-09-07
G7RDT,Allocated,Full,2014-09-07
20NGI,Allocated,Intermediate,2014-09-07
20NGU,Allocated,Intermediate,2014-09-07
20REE,Allocated,Intermediate,2014-09-07
M6PXP,Allocated,Foundation,2014-09-08
M6JIK,Allocated,Foundation,2014-09-08
M6CEB,Allocated,Foundation,2014-09-08
M6KWK,Allocated,Foundation,2014-09-08
G6IZC,Allocated,Full,2014-09-08
M6EQQ,Allocated,Foundation,2014-09-09
M6JGJ,Allocated,Foundation,2014-09-09
M6PGG,Allocated,Foundation,2014-09-09
M6WKI,Allocated,Foundation,2014-09-10
M6ZDL,Allocated,Foundation,2014-09-10
M0YRF,Allocated,Full,2014-09-10
G7UQA,Allocated,Full,2014-09-10
G6ZTV,Allocated,Full,2014-09-10
G6CZD,Allocated,Full,2014-09-10
20DFO,Allocated,Intermediate,2014-09-10
20DNR,Allocated,Intermediate,2014-09-10
20DPU,Allocated,Intermediate,2014-09-10
20GIA,Allocated,Intermediate,2014-09-10
20JTF,Allocated,Intermediate,2014-09-10
20WOD,Allocated,Intermediate,2014-09-10
20YVO,Allocated,Intermediate,2014-09-10
M6UAE,Allocated,Foundation,2014-09-11
M6EQR,Allocated,Foundation,2014-09-11
M6YPS,Allocated,Foundation,2014-09-11
M6EQS,Allocated,Foundation,2014-09-11
G4ZEA,Allocated,Full,2014-09-11
M0JSH,Allocated,Full,2014-09-12
M6ZBK,Allocated,Foundation,2014-09-13
M6UAA,Allocated,Foundation,2014-09-13
20DFQ,Allocated,Intermediate,2014-09-13
20SZE,Allocated,Intermediate,2014-09-13
M3ZUI,Allocated,Foundation,2014-09-14
G0MBL,Allocated,Full,2014-09-14
G4EOX,Allocated,Full,2014-09-14
G6YIK,Allocated,Full,2014-09-14
M6XTS,Allocated,Foundation,2014-09-15
M6ZWT,Allocated,Foundation,2014-09-15
M0SUR,Allocated,Full,2014-09-15
M0HRX,Allocated,Full,2014-09-15
G0UFK,Allocated,Full,2014-09-15
G6YGW,Allocated,Full,2014-09-15
M6NEX,Allocated,Foundation,2014-09-16
M6KWF,Allocated,Foundation,2014-09-16
M6LDD,Allocated,Foundation,2014-09-16
G1FRS,Allocated,Full,2014-09-16
G3NMD,Allocated,Full,2014-09-16
G7SCC,Allocated,Full,2014-09-16
G6ZOI,Allocated,Full,2014-09-16
G6PCU,Allocated,Full,2014-09-16
G6SVN,Allocated,Full,2014-09-16
G1ZLM,Allocated,Full,2014-09-16
G1SCB,Allocated,Full,2014-09-16
20DFR,Allocated,Intermediate,2014-09-16
20DFU,Allocated,Intermediate,2014-09-16
20IZI,Allocated,Intermediate,2014-09-16
20MMA,Allocated,Intermediate,2014-09-16
20WCH,Allocated,Intermediate,2014-09-16
M6NPN,Allocated,Foundation,2014-09-17
M6NHT,Allocated,Foundation,2014-09-17
M6RMV,Allocated,Foundation,2014-09-17
M6EQV,Allocated,Foundation,2014-09-17
M6EQT,Allocated,Foundation,2014-09-17
20TMO,Allocated,Intermediate,2014-09-17
20VKW,Allocated,Intermediate,2014-09-17
M6EQW,Allocated,Foundation,2014-09-18
M6EQX,Allocated,Foundation,2014-09-18
G8HFI,Allocated,Full,2014-09-18
20FSB,Allocated,Intermediate,2014-09-18
M6SFW,Allocated,Foundation,2014-09-20
M6SGX,Allocated,Foundation,2014-09-20
M6EQY,Allocated,Foundation,2014-09-21
M0PLO,Allocated,Full,2014-09-21
G6JYR,Allocated,Full,2014-09-21
G8EYH,Allocated,Full,2014-09-21
M6ERA,Allocated,Foundation,2014-09-22
M6FBO,Allocated,Foundation,2014-09-22
20DGO,Allocated,Intermediate,2014-09-22
20EVB,Allocated,Intermediate,2014-09-22
20PSD,Allocated,Intermediate,2014-09-22
M6EQZ,Allocated,Foundation,2014-09-23
M6JHZ,Allocated,Foundation,2014-09-23
M6ERE,Allocated,Foundation,2014-09-23
G8BAQ,Allocated,Full,2014-09-23
G8DKD,Allocated,Full,2014-09-23
G1VGK,Allocated,Full,2014-09-23
G6CLK,Allocated,Full,2014-09-23
M6JXY,Allocated,Foundation,2014-09-24
M6OBK,Allocated,Foundation,2014-09-24
M6ERG,Allocated,Foundation,2014-09-24
M6IOI,Allocated,Foundation,2014-09-24
M6ERI,Allocated,Foundation,2014-09-24
M6OCJ,Allocated,Foundation,2014-09-24
20HBB,Allocated,Intermediate,2014-09-24
20TFU,Allocated,Intermediate,2014-09-24
21ECY,Allocated,Intermediate,2014-09-24
M6ERO,Allocated,Foundation,2014-09-25
M6ERQ,Allocated,Foundation,2014-09-25
20GRH,Allocated,Intermediate,2014-09-25
20LKE,Allocated,Intermediate,2014-09-25
20OOD,Allocated,Intermediate,2014-09-25
20VCP,Allocated,Intermediate,2014-09-25
M6ERX,Allocated,Foundation,2014-09-26
M6ERY,Allocated,Foundation,2014-09-26
20OVR,Allocated,Intermediate,2014-09-26
M6NFH,Allocated,Foundation,2014-09-27
M6HGT,Allocated,Foundation,2014-09-28
M6ESE,Allocated,Foundation,2014-09-28
G0PZE,Allocated,Full,2014-09-28
G6BRA,Allocated,Full,2014-09-28
M0LYQ,Allocated,Full,2014-09-28
G0HHE,Allocated,Full,2014-09-28
G1XRJ,Allocated,Full,2014-09-28
20MIE,Allocated,Intermediate,2014-09-29
20RTN,Allocated,Intermediate,2014-09-30
M6ESF,Allocated,Foundation,2014-10-01
M6TMH,Allocated,Foundation,2014-10-01
M6MIU,Allocated,Foundation,2014-10-01
M6IGN,Allocated,Foundation,2014-10-01
M6ESJ,Reserved,Foundation,2014-10-01
M6FRI,Allocated,Foundation,2014-10-01
G4GUI,Allocated,Full,2014-10-01
M1AJB,Allocated,Full,2014-10-01
20DFV,Allocated,Intermediate,2014-10-01
20ORI,Allocated,Intermediate,2014-10-01
M6MOJ,Allocated,Foundation,2014-10-02
M6ESK,Allocated,Foundation,2014-10-02
M6PHK,Allocated,Foundation,2014-10-02
M6KCN,Allocated,Foundation,2014-10-02
G6EOC,Allocated,Full,2014-10-02
M6HVL,Allocated,Foundation,2014-10-04
M6ESN,Allocated,Foundation,2014-10-05
M6KJQ,Allocated,Foundation,2014-10-05
M6RPW,Allocated,Foundation,2014-10-05
M6KFW,Allocated,Foundation,2014-10-05
M6EVI,Allocated,Foundation,2014-10-05
M6NGK,Allocated,Foundation,2014-10-05
M6YDW,Reserved,Foundation,2014-10-05
M6XSW,Allocated,Foundation,2014-10-05
G3LX,Allocated,Full,2014-10-05
G6KWH,Allocated,Full,2014-10-05
G8ZOO,Allocated,Full,2014-10-05
G4VYE,Allocated,Full,2014-10-05
M6ESO,Allocated,Foundation,2014-10-06
M6TIE,Reserved,Foundation,2014-10-06
M3JGN,Allocated,Foundation,2014-10-06
M6OBD,Allocated,Foundation,2014-10-06
G0KDV,Available,Full,2014-10-06
G1BHE,Reserved,Full,2014-10-06
G8MYH,Reserved,Full,2014-10-06
G0TIX,Allocated,Full,2014-10-06
G8FRI,Allocated,Full,2014-10-06
20PEM,Allocated,Intermediate,2014-10-06
M6RHK,Allocated,Foundation,2014-10-07
M6TFO,Allocated,Foundation,2014-10-07
M6VCN,Allocated,Foundation,2014-10-07
M6ESQ,Allocated,Foundation,2014-10-07
M6JKI,Allocated,Foundation,2014-10-07
M6IZA,Allocated,Foundation,2014-10-07
M6ESV,Allocated,Foundation,2014-10-07
M6MJV,Allocated,Foundation,2014-10-07
M6LDO,Allocated,Foundation,2014-10-07
M6ESX,Allocated,Foundation,2014-10-07
M6ESZ,Allocated,Foundation,2014-10-07
M0HRY,Allocated,Full,2014-10-07
M0MDK,Allocated,Full,2014-10-07
20GPO,Allocated,Intermediate,2014-10-07
20HLO,Allocated,Intermediate,2014-10-07
20IAZ,Allocated,Intermediate,2014-10-07
20JCT,Allocated,Intermediate,2014-10-07
20NRB,Allocated,Intermediate,2014-10-07
M6SFZ,Allocated,Foundation,2014-10-08
M6JGN,Allocated,Foundation,2014-10-08
G7SPB,Allocated,Full,2014-10-08
G6FKW,Reserved,Full,2014-10-08
M0JFB,Allocated,Full,2014-10-08
20MRO,Allocated,Intermediate,2014-10-08
M6FJD,Allocated,Foundation,2014-10-09
M6MJZ,Allocated,Foundation,2014-10-09
M6TND,Allocated,Foundation,2014-10-09
M6RHL,Allocated,Foundation,2014-10-09
M6ETB,Allocated,Foundation,2014-10-09
M6NCG,Allocated,Foundation,2014-10-09
M6ETD,Allocated,Foundation,2014-10-09
M6TZR,Allocated,Foundation,2014-10-09
M0SOF,Reserved,Full,2014-10-09
20RDQ,Allocated,Intermediate,2014-10-09
20SSD,Allocated,Intermediate,2014-10-09
M6ETF,Allocated,Foundation,2014-10-10
M6NBT,Allocated,Foundation,2014-10-10
M6LDZ,Allocated,Foundation,2014-10-10
20KNY,Allocated,Intermediate,2014-10-10
M6ETI,Allocated,Foundation,2014-10-11
M6USG,Allocated,Foundation,2014-10-11
M6MYM,Allocated,Foundation,2014-10-11
M6PEH,Allocated,Foundation,2014-10-11
M6ETK,Allocated,Foundation,2014-10-11
M6YOS,Allocated,Foundation,2014-10-11
M6MNS,Allocated,Foundation,2014-10-11
M6ETL,Allocated,Foundation,2014-10-11
M6XOS,Allocated,Foundation,2014-10-11
M6VAR,Allocated,Foundation,2014-10-11
M6ETQ,Allocated,Foundation,2014-10-11
M6XGJ,Allocated,Foundation,2014-10-11
M6ETS,Allocated,Foundation,2014-10-11
M6FEM,Allocated,Foundation,2014-10-11
20EAV,Allocated,Intermediate,2014-10-11
20HNY,Allocated,Intermediate,2014-10-11
20TGW,Allocated,Intermediate,2014-10-11
20WXS,Allocated,Intermediate,2014-10-11
M6RIR,Allocated,Foundation,2014-10-12
M6ETT,Allocated,Foundation,2014-10-12
M0KUY,Allocated,Full,2014-10-12
G1ZQI,Allocated,Full,2014-10-12
G6ZAK,Allocated,Full,2014-10-12
M0HRZ,Allocated,Full,2014-10-12
M6LDW,Allocated,Foundation,2014-10-13
M0HSB,Allocated,Full,2014-10-13
G7RXZ,Allocated,Full,2014-10-13
M6YEL,Allocated,Foundation,2014-10-14
M6KVT,Allocated,Foundation,2014-10-14
M6ETU,Allocated,Foundation,2014-10-14
M6WCO,Allocated,Foundation,2014-10-14
M6WYZ,Allocated,Foundation,2014-10-14
M6YUM,Allocated,Foundation,2014-10-14
M6FOM,Allocated,Foundation,2014-10-14
M6GEY,Allocated,Foundation,2014-10-14
G6LDY,Allocated,Full,2014-10-14
G1UNU,Allocated,Full,2014-10-14
G0PNQ,Allocated,Full,2014-10-14
G6ZRV,Allocated,Full,2014-10-14
G0OHB,Allocated,Full,2014-10-14
20DFY,Allocated,Intermediate,2014-10-14
21HMH,Allocated,Intermediate,2014-10-14
M6PEQ,Allocated,Foundation,2014-10-15
M6PEU,Allocated,Foundation,2014-10-15
M6ETV,Allocated,Foundation,2014-10-15
G0FOB,Allocated,Full,2014-10-15
20EVS,Allocated,Intermediate,2014-10-15
M6XAK,Allocated,Foundation,2014-10-16
M3RJP,Allocated,Foundation,2014-10-16
M6TOG,Allocated,Foundation,2014-10-16
M6ZCA,Allocated,Foundation,2014-10-16
M6WGB,Allocated,Foundation,2014-10-16
M0HSE,Allocated,Full,2014-10-16
M0LLG,Allocated,Full,2014-10-16
M0HSD,Allocated,Full,2014-10-16
G1MJA,Allocated,Full,2014-10-16
G7MXM,Allocated,Full,2014-10-16
M0HSG,Allocated,Full,2014-10-16
M0TBQ,Allocated,Full,2014-10-16
M0YNG,Allocated,Full,2014-10-16
20DFZ,Reserved,Intermediate,2014-10-16
20FUR,Allocated,Intermediate,2014-10-16
M6IBW,Allocated,Foundation,2014-10-17
M6ONO,Allocated,Foundation,2014-10-17
M6RHM,Allocated,Foundation,2014-10-17
M6ETW,Allocated,Foundation,2014-10-17
M6XRA,Allocated,Foundation,2014-10-17
M6ETY,Allocated,Foundation,2014-10-17
M0RYS,Allocated,Full,2014-10-17
M0ZSZ,Reserved,Full,2014-10-17
M0STT,Allocated,Full,2014-10-17
M0ZEL,Allocated,Full,2014-10-17
M0WOK,Allocated,Full,2014-10-17
M0IOT,Allocated,Full,2014-10-17
M0TBT,Allocated,Full,2014-10-17
M0WEC,Allocated,Full,2014-10-17
M0PUX,Allocated,Full,2014-10-17
M0NRD,Allocated,Full,2014-10-17
20TPA,Allocated,Intermediate,2014-10-17
M0MME,Allocated,Full,2014-10-18
20JHN,Allocated,Intermediate,2014-10-18
M6YJK,Allocated,Foundation,2014-10-19
M3TYD,Allocated,Foundation,2014-10-19
M0PIW,Allocated,Full,2014-10-19
G1MHN,Allocated,Full,2014-10-19
20DGA,Allocated,Intermediate,2014-10-19
M6ETZ,Allocated,Foundation,2014-10-20
M6ZMC,Allocated,Foundation,2014-10-20
M6MKF,Allocated,Foundation,2014-10-20
M3ONV,Reserved,Foundation,2014-10-20
G7NWR,Allocated,Full,2014-10-20
M0HSI,Allocated,Full,2014-10-20
G8MVH,Allocated,Full,2014-10-20
M0HSH,Allocated,Full,2014-10-20
G1LBM,Allocated,Full,2014-10-20
M6EUA,Allocated,Foundation,2014-10-21
M0MMT,Allocated,Full,2014-10-21
G3TVQ,Allocated,Full,2014-10-21
20MTT,Allocated,Intermediate,2014-10-21
M6HZD,Allocated,Foundation,2014-10-22
G8JWP,Allocated,Full,2014-10-22
