Call Sign,Status,Licence Class,Licence Issued Dat
21FPY,Reserved,Intermediate,
21FPZ,Reserved,Intermediate,
21FQC,Reserved,Intermediate,
21FQF,Reserved,Intermediate,
21FQG,Reserved,Intermediate,
21FQH,Reserved,Intermediate,
21FQJ,Reserved,Intermediate,
21FQK,Reserved,Intermediate,
21FQL,Reserved,Intermediate,
21FQM,Reserved,Intermediate,
21FQN,Reserved,Intermediate,
21FQR,Reserved,Intermediate,
21FQS,Reserved,Intermediate,
21FQT,Reserved,Intermediate,
21FQV,Reserved,Intermediate,
21FQW,Reserved,Intermediate,
21FQX,Reserved,Intermediate,
21FQZ,Reserved,Intermediate,
21FRA,Reserved,Intermediate,
21FRB,Reserved,Intermediate,
21FRD,Reserved,Intermediate,
21FRF,Reserved,Intermediate,
21FRG,Reserved,Intermediate,
21FRH,Reserved,Intermediate,
21FRJ,Reserved,Intermediate,
21FRK,Reserved,Intermediate,
21FRL,Reserved,Intermediate,
21FRM,Reserved,Intermediate,
21FRN,Reserved,Intermediate,
21FRO,Reserved,Intermediate,
21FRP,Reserved,Intermediate,
21FRR,Reserved,Intermediate,
21FRS,Reserved,Intermediate,
21FRT,Reserved,Intermediate,
21FRU,Reserved,Intermediate,
21FRV,Reserved,Intermediate,
21FRX,Reserved,Intermediate,
21FSA,Reserved,Intermediate,
21FSB,Reserved,Intermediate,
21FSC,Reserved,Intermediate,
21FSD,Reserved,Intermediate,
21FSE,Reserved,Intermediate,
21FSI,Reserved,Intermediate,
21FSK,Reserved,Intermediate,
21FSL,Reserved,Intermediate,
21FSN,Reserved,Intermediate,
21FSO,Reserved,Intermediate,
21FSP,Reserved,Intermediate,
21FSQ,Reserved,Intermediate,
21FSS,Reserved,Intermediate,
21FST,Reserved,Intermediate,
21FSU,Reserved,Intermediate,
21FSW,Reserved,Intermediate,
21FTB,Reserved,Intermediate,
21FTC,Reserved,Intermediate,
21FTD,Reserved,Intermediate,
21FTG,Reserved,Intermediate,
21FTJ,Reserved,Intermediate,
21FTK,Reserved,Intermediate,
21FTL,Reserved,Intermediate,
21FTM,Reserved,Intermediate,
21FTN,Reserved,Intermediate,
21FTO,Reserved,Intermediate,
21FTQ,Reserved,Intermediate,
21FTR,Reserved,Intermediate,
21FTS,Reserved,Intermediate,
21FTT,Reserved,Intermediate,
21FTW,Reserved,Intermediate,
21FTY,Reserved,Intermediate,
21FTZ,Reserved,Intermediate,
21FUA,Reserved,Intermediate,
21FUB,Reserved,Intermediate,
21FUG,Reserved,Intermediate,
21FUI,Reserved,Intermediate,
21FUL,Reserved,Intermediate,
21FUP,Reserved,Intermediate,
21FUS,Reserved,Intermediate,
21FUT,Reserved,Intermediate,
21FUU,Reserved,Intermediate,
21FUV,Reserved,Intermediate,
21FUW,Reserved,Intermediate,
21FUY,Reserved,Intermediate,
21FVA,Reserved,Intermediate,
21FVB,Reserved,Intermediate,
21FVD,Reserved,Intermediate,
21FVF,Reserved,Intermediate,
21FVI,Reserved,Intermediate,
21FVL,Reserved,Intermediate,
21FVM,Reserved,Intermediate,
21FVN,Reserved,Intermediate,
21FVO,Reserved,Intermediate,
21FVP,Reserved,Intermediate,
21FVQ,Reserved,Intermediate,
21FVR,Reserved,Intermediate,
21FVT,Reserved,Intermediate,
21FVU,Reserved,Intermediate,
21FVV,Reserved,Intermediate,
21FVW,Reserved,Intermediate,
21FVX,Reserved,Intermediate,
21FWB,Reserved,Intermediate,
21FWC,Reserved,Intermediate,
21FWE,Reserved,Intermediate,
21FWF,Reserved,Intermediate,
21FWG,Reserved,Intermediate,
21FWH,Reserved,Intermediate,
21FWI,Reserved,Intermediate,
21FWJ,Reserved,Intermediate,
21FWK,Reserved,Intermediate,
21FWN,Reserved,Intermediate,
21FWO,Reserved,Intermediate,
21FWP,Reserved,Intermediate,
21FWQ,Reserved,Intermediate,
21FWS,Reserved,Intermediate,
21FWT,Reserved,Intermediate,
21FWU,Reserved,Intermediate,
21FWV,Reserved,Intermediate,
21FWW,Reserved,Intermediate,
21FWY,Reserved,Intermediate,
21FWZ,Reserved,Intermediate,
21FXA,Reserved,Intermediate,
21FXB,Reserved,Intermediate,
21FXC,Reserved,Intermediate,
21FXD,Reserved,Intermediate,
21FXE,Reserved,Intermediate,
21FXF,Reserved,Intermediate,
21FXG,Reserved,Intermediate,
21FXH,Reserved,Intermediate,
21FXI,Reserved,Intermediate,
21FXJ,Reserved,Intermediate,
21FXK,Reserved,Intermediate,
21FXL,Reserved,Intermediate,
21FXM,Reserved,Intermediate,
21FXP,Reserved,Intermediate,
21FXQ,Reserved,Intermediate,
21FXR,Reserved,Intermediate,
21FXS,Reserved,Intermediate,
21FXT,Reserved,Intermediate,
21FXU,Reserved,Intermediate,
21FXV,Reserved,Intermediate,
21FXW,Reserved,Intermediate,
21FXX,Reserved,Intermediate,
21FXY,Reserved,Intermediate,
21FYD,Reserved,Intermediate,
21FYF,Reserved,Intermediate,
21FYG,Reserved,Intermediate,
21FYH,Reserved,Intermediate,
21FYK,Reserved,Intermediate,
21FYL,Reserved,Intermediate,
21FYM,Reserved,Intermediate,
21FYN,Reserved,Intermediate,
21FYO,Reserved,Intermediate,
21FYP,Reserved,Intermediate,
21FYQ,Reserved,Intermediate,
21FYR,Reserved,Intermediate,
21FYS,Reserved,Intermediate,
21FYT,Reserved,Intermediate,
21FYU,Reserved,Intermediate,
21FYV,Reserved,Intermediate,
21FYW,Reserved,Intermediate,
21FYX,Reserved,Intermediate,
21FZA,Reserved,Intermediate,
21FZD,Reserved,Intermediate,
21FZE,Reserved,Intermediate,
21FZJ,Reserved,Intermediate,
21FZM,Reserved,Intermediate,
21FZN,Reserved,Intermediate,
21FZP,Reserved,Intermediate,
21FZQ,Reserved,Intermediate,
21FZS,Reserved,Intermediate,
21FZT,Reserved,Intermediate,
21FZV,Reserved,Intermediate,
21FZW,Reserved,Intermediate,
21FZX,Reserved,Intermediate,
21FZZ,Reserved,Intermediate,
21GAB,Reserved,Intermediate,
21GAE,Reserved,Intermediate,
21GAF,Reserved,Intermediate,
21GAG,Reserved,Intermediate,
21GAH,Reserved,Intermediate,
21GAI,Reserved,Intermediate,
21GAK,Reserved,Intermediate,
21GAL,Reserved,Intermediate,
21GAM,Reserved,Intermediate,
21GAN,Reserved,Intermediate,
21GAO,Reserved,Intermediate,
21GAP,Reserved,Intermediate,
21GAQ,Reserved,Intermediate,
21GAR,Reserved,Intermediate,
21GAS,Reserved,Intermediate,
21GAT,Reserved,Intermediate,
21GAU,Reserved,Intermediate,
21GAV,Reserved,Intermediate,
21GAW,Reserved,Intermediate,
21GAX,Reserved,Intermediate,
21GAY,Reserved,Intermediate,
21GAZ,Reserved,Intermediate,
21GBA,Reserved,Intermediate,
21GBB,Reserved,Intermediate,
21GBC,Reserved,Intermediate,
21GBD,Reserved,Intermediate,
21GBE,Reserved,Intermediate,
21GBF,Reserved,Intermediate,
21GBI,Reserved,Intermediate,
21GBJ,Reserved,Intermediate,
21GBK,Reserved,Intermediate,
21GBO,Reserved,Intermediate,
21GBP,Reserved,Intermediate,
21GBQ,Reserved,Intermediate,
21GBR,Reserved,Intermediate,
21GBS,Reserved,Intermediate,
21GBT,Reserved,Intermediate,
21GBU,Reserved,Intermediate,
21GBV,Reserved,Intermediate,
21GBW,Reserved,Intermediate,
21GBX,Reserved,Intermediate,
21GBY,Reserved,Intermediate,
21GBZ,Reserved,Intermediate,
21GCA,Reserved,Intermediate,
21GCD,Reserved,Intermediate,
21GCE,Reserved,Intermediate,
21GCG,Reserved,Intermediate,
21GCH,Reserved,Intermediate,
21GCI,Reserved,Intermediate,
21GCJ,Reserved,Intermediate,
21GCL,Reserved,Intermediate,
21GCM,Reserved,Intermediate,
21GCN,Reserved,Intermediate,
21GCO,Reserved,Intermediate,
21GCP,Reserved,Intermediate,
21GCQ,Reserved,Intermediate,
21GCR,Reserved,Intermediate,
21GCS,Reserved,Intermediate,
21GCV,Reserved,Intermediate,
21GCW,Reserved,Intermediate,
21GCY,Reserved,Intermediate,
21GCZ,Reserved,Intermediate,
21GDE,Reserved,Intermediate,
21GDH,Reserved,Intermediate,
21GDI,Reserved,Intermediate,
21GDJ,Reserved,Intermediate,
21GDL,Reserved,Intermediate,
21GDN,Reserved,Intermediate,
21GDR,Reserved,Intermediate,
21GDS,Reserved,Intermediate,
21GDT,Reserved,Intermediate,
21GDU,Reserved,Intermediate,
21GDV,Reserved,Intermediate,
21GDW,Reserved,Intermediate,
21GDX,Reserved,Intermediate,
21GDZ,Reserved,Intermediate,
21GEA,Reserved,Intermediate,
21GEB,Reserved,Intermediate,
21GEC,Reserved,Intermediate,
21GED,Reserved,Intermediate,
21GEE,Reserved,Intermediate,
21GEG,Reserved,Intermediate,
21GEI,Reserved,Intermediate,
21GEJ,Reserved,Intermediate,
21GEK,Reserved,Intermediate,
21GEL,Reserved,Intermediate,
21GEM,Reserved,Intermediate,
21GEP,Reserved,Intermediate,
21GEQ,Reserved,Intermediate,
21GER,Reserved,Intermediate,
21GET,Reserved,Intermediate,
21GEY,Reserved,Intermediate,
21GFA,Reserved,Intermediate,
21GFB,Reserved,Intermediate,
21GFC,Reserved,Intermediate,
21GFE,Reserved,Intermediate,
21GFF,Reserved,Intermediate,
21GFI,Reserved,Intermediate,
21GFJ,Reserved,Intermediate,
21GFM,Reserved,Intermediate,
21GFN,Reserved,Intermediate,
21GFO,Reserved,Intermediate,
21GFP,Reserved,Intermediate,
21GFR,Reserved,Intermediate,
21GFS,Reserved,Intermediate,
21GFT,Reserved,Intermediate,
21GFV,Reserved,Intermediate,
21GFX,Reserved,Intermediate,
21GFZ,Reserved,Intermediate,
21GGA,Reserved,Intermediate,
21GGB,Reserved,Intermediate,
21GGC,Reserved,Intermediate,
21GGD,Reserved,Intermediate,
21GGE,Reserved,Intermediate,
21GGF,Reserved,Intermediate,
21GGG,Reserved,Intermediate,
21GGH,Reserved,Intermediate,
21GGI,Reserved,Intermediate,
21GGJ,Reserved,Intermediate,
21GGK,Reserved,Intermediate,
21GGM,Reserved,Intermediate,
21GGN,Reserved,Intermediate,
21GGO,Reserved,Intermediate,
21GGP,Reserved,Intermediate,
21GGQ,Reserved,Intermediate,
21GGR,Reserved,Intermediate,
21GGS,Reserved,Intermediate,
21GGU,Reserved,Intermediate,
21GGV,Reserved,Intermediate,
21GGY,Reserved,Intermediate,
21GGZ,Reserved,Intermediate,
21GHA,Reserved,Intermediate,
21GHB,Reserved,Intermediate,
21GHC,Reserved,Intermediate,
21GHD,Reserved,Intermediate,
21GHG,Reserved,Intermediate,
21GHH,Reserved,Intermediate,
21GHJ,Reserved,Intermediate,
21GHK,Reserved,Intermediate,
21GHL,Reserved,Intermediate,
21GHM,Reserved,Intermediate,
21GHN,Reserved,Intermediate,
21GHO,Reserved,Intermediate,
21GHP,Reserved,Intermediate,
21GHQ,Reserved,Intermediate,
21GHR,Reserved,Intermediate,
21GHS,Reserved,Intermediate,
21GHT,Reserved,Intermediate,
21GHU,Reserved,Intermediate,
21GHV,Reserved,Intermediate,
21GHY,Reserved,Intermediate,
21GIC,Reserved,Intermediate,
21GID,Reserved,Intermediate,
21GII,Reserved,Intermediate,
21GIJ,Reserved,Intermediate,
21GIL,Reserved,Intermediate,
21GIM,Reserved,Intermediate,
21GIN,Reserved,Intermediate,
21GIO,Reserved,Intermediate,
21GIQ,Reserved,Intermediate,
21GIS,Reserved,Intermediate,
21GIU,Reserved,Intermediate,
21GIV,Reserved,Intermediate,
21GIW,Reserved,Intermediate,
21GJA,Reserved,Intermediate,
21GJF,Reserved,Intermediate,
21GJH,Reserved,Intermediate,
21GJI,Reserved,Intermediate,
21GJK,Reserved,Intermediate,
21GJQ,Reserved,Intermediate,
21GJR,Reserved,Intermediate,
21GJS,Reserved,Intermediate,
21GJU,Reserved,Intermediate,
21GJX,Reserved,Intermediate,
21GJY,Reserved,Intermediate,
21GJZ,Reserved,Intermediate,
21GKC,Reserved,Intermediate,
21GKD,Reserved,Intermediate,
21GKG,Reserved,Intermediate,
21GKH,Reserved,Intermediate,
21GKI,Reserved,Intermediate,
21GKK,Reserved,Intermediate,
21GKL,Reserved,Intermediate,
21GKM,Reserved,Intermediate,
21GKN,Reserved,Intermediate,
21GKQ,Reserved,Intermediate,
21GKR,Reserved,Intermediate,
21GKS,Reserved,Intermediate,
21GKT,Reserved,Intermediate,
21GKU,Reserved,Intermediate,
21GKV,Reserved,Intermediate,
21GKW,Reserved,Intermediate,
21GKX,Reserved,Intermediate,
21GKZ,Reserved,Intermediate,
21GLB,Reserved,Intermediate,
21GLC,Reserved,Intermediate,
21GLE,Reserved,Intermediate,
21GLF,Reserved,Intermediate,
21GLG,Reserved,Intermediate,
21GLH,Reserved,Intermediate,
21GLI,Reserved,Intermediate,
21GLJ,Reserved,Intermediate,
21GLK,Reserved,Intermediate,
21GLL,Reserved,Intermediate,
21GLM,Reserved,Intermediate,
21GLN,Reserved,Intermediate,
21GLP,Reserved,Intermediate,
21GLU,Reserved,Intermediate,
21GLV,Reserved,Intermediate,
21GLW,Reserved,Intermediate,
21GLX,Reserved,Intermediate,
21GLZ,Reserved,Intermediate,
21GMB,Reserved,Intermediate,
21GMC,Reserved,Intermediate,
21GME,Reserved,Intermediate,
21GMF,Reserved,Intermediate,
21GMI,Reserved,Intermediate,
21GMJ,Reserved,Intermediate,
21GMK,Reserved,Intermediate,
21GML,Reserved,Intermediate,
21GMN,Reserved,Intermediate,
21GMP,Reserved,Intermediate,
21GMR,Reserved,Intermediate,
21GMU,Reserved,Intermediate,
21GMX,Reserved,Intermediate,
21GMY,Reserved,Intermediate,
21GMZ,Reserved,Intermediate,
21GNB,Reserved,Intermediate,
21GNC,Reserved,Intermediate,
21GND,Reserved,Intermediate,
21GNG,Reserved,Intermediate,
21GNH,Reserved,Intermediate,
21GNI,Reserved,Intermediate,
21GNJ,Reserved,Intermediate,
21GNL,Reserved,Intermediate,
21GNM,Reserved,Intermediate,
21GNO,Reserved,Intermediate,
21GNP,Reserved,Intermediate,
21GNQ,Reserved,Intermediate,
21GNS,Reserved,Intermediate,
21GNV,Reserved,Intermediate,
21GNX,Reserved,Intermediate,
21GNY,Reserved,Intermediate,
21GOA,Reserved,Intermediate,
21GOB,Reserved,Intermediate,
21GOF,Reserved,Intermediate,
21GOH,Reserved,Intermediate,
21GOI,Reserved,Intermediate,
21GOL,Reserved,Intermediate,
21GOT,Reserved,Intermediate,
21GOU,Reserved,Intermediate,
21GOV,Reserved,Intermediate,
21GOW,Reserved,Intermediate,
21GOX,Reserved,Intermediate,
21GOY,Reserved,Intermediate,
21GPA,Reserved,Intermediate,
21GPB,Reserved,Intermediate,
21GPC,Reserved,Intermediate,
21GPD,Reserved,Intermediate,
21GPH,Reserved,Intermediate,
21GPI,Reserved,Intermediate,
21GPK,Reserved,Intermediate,
21GPL,Reserved,Intermediate,
21GPM,Reserved,Intermediate,
21GPN,Reserved,Intermediate,
21GPP,Reserved,Intermediate,
21GPQ,Reserved,Intermediate,
21GPS,Reserved,Intermediate,
21GPU,Reserved,Intermediate,
21GPW,Reserved,Intermediate,
21GPX,Reserved,Intermediate,
21GPY,Reserved,Intermediate,
21GPZ,Reserved,Intermediate,
21GQC,Reserved,Intermediate,
21GQE,Reserved,Intermediate,
21GQF,Reserved,Intermediate,
21GQG,Reserved,Intermediate,
21GQH,Reserved,Intermediate,
21GQJ,Reserved,Intermediate,
21GQO,Reserved,Intermediate,
21GQP,Reserved,Intermediate,
21GQQ,Reserved,Intermediate,
21GQR,Reserved,Intermediate,
21GQS,Reserved,Intermediate,
21GQT,Reserved,Intermediate,
21GQV,Reserved,Intermediate,
21GQW,Reserved,Intermediate,
21GQY,Reserved,Intermediate,
21GRB,Reserved,Intermediate,
21GRC,Reserved,Intermediate,
21GRF,Reserved,Intermediate,
21GRH,Reserved,Intermediate,
21GRI,Reserved,Intermediate,
21GRJ,Reserved,Intermediate,
21GRK,Reserved,Intermediate,
21GRM,Reserved,Intermediate,
21GRN,Reserved,Intermediate,
21GRO,Reserved,Intermediate,
21GRP,Reserved,Intermediate,
21GRQ,Reserved,Intermediate,
21GRR,Reserved,Intermediate,
21GRS,Reserved,Intermediate,
21GRV,Reserved,Intermediate,
21GRW,Reserved,Intermediate,
21GRX,Reserved,Intermediate,
21GRZ,Reserved,Intermediate,
21GSA,Reserved,Intermediate,
21GSB,Reserved,Intermediate,
21GSD,Reserved,Intermediate,
21GSE,Reserved,Intermediate,
21GSG,Reserved,Intermediate,
21GSH,Reserved,Intermediate,
21GSI,Reserved,Intermediate,
21GSK,Reserved,Intermediate,
21GSL,Reserved,Intermediate,
21GSO,Reserved,Intermediate,
21GSP,Reserved,Intermediate,
21GSR,Reserved,Intermediate,
21GSS,Reserved,Intermediate,
21GST,Reserved,Intermediate,
21GSU,Reserved,Intermediate,
21GSZ,Reserved,Intermediate,
21GTA,Reserved,Intermediate,
21GTC,Reserved,Intermediate,
21GTG,Reserved,Intermediate,
21GTH,Reserved,Intermediate,
21GTJ,Reserved,Intermediate,
21GTK,Reserved,Intermediate,
21GTL,Reserved,Intermediate,
21GTM,Reserved,Intermediate,
21GTP,Reserved,Intermediate,
21GTR,Reserved,Intermediate,
21GTS,Reserved,Intermediate,
21GTV,Reserved,Intermediate,
21GTX,Reserved,Intermediate,
21GTY,Reserved,Intermediate,
21GUE,Reserved,Intermediate,
21GUF,Reserved,Intermediate,
21GUG,Reserved,Intermediate,
21GUH,Reserved,Intermediate,
21GUI,Reserved,Intermediate,
21GUJ,Reserved,Intermediate,
21GUK,Reserved,Intermediate,
21GUL,Reserved,Intermediate,
21GUM,Reserved,Intermediate,
21GUP,Reserved,Intermediate,
21GUR,Reserved,Intermediate,
21GUS,Reserved,Intermediate,
21GUV,Reserved,Intermediate,
21GUZ,Reserved,Intermediate,
21GVF,Reserved,Intermediate,
21GVG,Reserved,Intermediate,
21GVH,Reserved,Intermediate,
21GVI,Reserved,Intermediate,
21GVL,Reserved,Intermediate,
21GVN,Reserved,Intermediate,
21GVO,Reserved,Intermediate,
21GVP,Reserved,Intermediate,
21GVQ,Reserved,Intermediate,
21GVT,Reserved,Intermediate,
21GVU,Reserved,Intermediate,
21GVW,Reserved,Intermediate,
21GVX,Reserved,Intermediate,
21GVZ,Reserved,Intermediate,
21GWA,Reserved,Intermediate,
21GWC,Reserved,Intermediate,
21GWD,Reserved,Intermediate,
21GWE,Reserved,Intermediate,
21GWF,Reserved,Intermediate,
21GWG,Reserved,Intermediate,
21GWH,Reserved,Intermediate,
21GWJ,Reserved,Intermediate,
21GWK,Reserved,Intermediate,
21GWL,Reserved,Intermediate,
21GWM,Reserved,Intermediate,
21GWN,Reserved,Intermediate,
21GWP,Reserved,Intermediate,
21GWQ,Reserved,Intermediate,
21GWS,Reserved,Intermediate,
21GWT,Reserved,Intermediate,
21GWU,Reserved,Intermediate,
21GWV,Reserved,Intermediate,
21GWW,Reserved,Intermediate,
21GWY,Reserved,Intermediate,
21GWZ,Reserved,Intermediate,
21GXA,Reserved,Intermediate,
21GXB,Reserved,Intermediate,
21GXC,Reserved,Intermediate,
21GXF,Reserved,Intermediate,
21GXG,Reserved,Intermediate,
21GXJ,Reserved,Intermediate,
21GXK,Reserved,Intermediate,
21GXM,Reserved,Intermediate,
21GXO,Reserved,Intermediate,
21GXR,Reserved,Intermediate,
21GXW,Reserved,Intermediate,
21GXZ,Reserved,Intermediate,
21GYA,Reserved,Intermediate,
21GYE,Reserved,Intermediate,
21GYI,Reserved,Intermediate,
21GYK,Reserved,Intermediate,
21GYL,Reserved,Intermediate,
21GYM,Reserved,Intermediate,
21GYP,Reserved,Intermediate,
21GYQ,Reserved,Intermediate,
21GYS,Reserved,Intermediate,
21GYT,Reserved,Intermediate,
21GYU,Reserved,Intermediate,
21GYV,Reserved,Intermediate,
21GYW,Reserved,Intermediate,
21GYY,Reserved,Intermediate,
21GZA,Reserved,Intermediate,
21GZC,Reserved,Intermediate,
21GZD,Reserved,Intermediate,
21GZG,Reserved,Intermediate,
21GZH,Reserved,Intermediate,
21GZI,Reserved,Intermediate,
21GZJ,Reserved,Intermediate,
21GZK,Reserved,Intermediate,
21GZL,Reserved,Intermediate,
21GZM,Reserved,Intermediate,
21GZN,Reserved,Intermediate,
21GZO,Reserved,Intermediate,
21GZP,Reserved,Intermediate,
21GZQ,Reserved,Intermediate,
21GZR,Reserved,Intermediate,
21GZS,Reserved,Intermediate,
21GZT,Reserved,Intermediate,
21GZX,Reserved,Intermediate,
21HAD,Reserved,Intermediate,
21HAE,Reserved,Intermediate,
21HAG,Reserved,Intermediate,
21HAH,Reserved,Intermediate,
21HAI,Reserved,Intermediate,
21HAJ,Reserved,Intermediate,
21HAN,Reserved,Intermediate,
21HAP,Reserved,Intermediate,
21HAR,Reserved,Intermediate,
21HAX,Reserved,Intermediate,
21HAY,Reserved,Intermediate,
21HAZ,Reserved,Intermediate,
21HBA,Reserved,Intermediate,
21HBB,Reserved,Intermediate,
21HBC,Reserved,Intermediate,
21HBD,Reserved,Intermediate,
21HBE,Reserved,Intermediate,
21HBH,Reserved,Intermediate,
21HBK,Reserved,Intermediate,
21HBM,Reserved,Intermediate,
21HBN,Reserved,Intermediate,
21HBO,Reserved,Intermediate,
21HBP,Reserved,Intermediate,
21HBQ,Reserved,Intermediate,
21HBR,Reserved,Intermediate,
21HBU,Reserved,Intermediate,
21HBW,Reserved,Intermediate,
21HBX,Reserved,Intermediate,
21HBY,Reserved,Intermediate,
21HBZ,Reserved,Intermediate,
21HCA,Reserved,Intermediate,
21HCC,Reserved,Intermediate,
21HCD,Reserved,Intermediate,
21HCE,Reserved,Intermediate,
21HCF,Reserved,Intermediate,
21HCH,Reserved,Intermediate,
21HCI,Reserved,Intermediate,
21HCN,Reserved,Intermediate,
21HCO,Reserved,Intermediate,
21HCR,Reserved,Intermediate,
21HCU,Reserved,Intermediate,
21HCV,Reserved,Intermediate,
21HCW,Reserved,Intermediate,
21HCY,Reserved,Intermediate,
21HCZ,Reserved,Intermediate,
21HDA,Reserved,Intermediate,
21HDG,Reserved,Intermediate,
21HDH,Reserved,Intermediate,
21HDI,Reserved,Intermediate,
21HDJ,Reserved,Intermediate,
21HDK,Reserved,Intermediate,
21HDN,Reserved,Intermediate,
21HDO,Reserved,Intermediate,
21HDP,Reserved,Intermediate,
21HDR,Reserved,Intermediate,
21HDS,Reserved,Intermediate,
21HDT,Reserved,Intermediate,
21HDV,Reserved,Intermediate,
21HDX,Reserved,Intermediate,
21HEA,Reserved,Intermediate,
21HED,Reserved,Intermediate,
21HEJ,Reserved,Intermediate,
21HEP,Reserved,Intermediate,
21HEQ,Reserved,Intermediate,
21HET,Reserved,Intermediate,
21HEU,Reserved,Intermediate,
21HEW,Reserved,Intermediate,
21HEX,Reserved,Intermediate,
21HEY,Reserved,Intermediate,
21HEZ,Reserved,Intermediate,
21HFB,Reserved,Intermediate,
21HFC,Reserved,Intermediate,
21HFD,Reserved,Intermediate,
21HFF,Reserved,Intermediate,
21HFG,Reserved,Intermediate,
21HFI,Reserved,Intermediate,
21HFL,Reserved,Intermediate,
21HFM,Reserved,Intermediate,
21HFO,Reserved,Intermediate,
21HFP,Reserved,Intermediate,
